;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
9411; Fiesta;2018;11500;Manual;12930;Petrol;145;56,5;1,0;ford
9412; Fiesta;2018;11420;Manual;20673;Diesel;145;58,9;1,5;ford
9413; Fiesta;2018;9627;Manual;25940;Petrol;145;56,5;1,0;ford
9414; Focus;2015;10270;Manual;18653;Diesel;0;74,3;1,5;ford
9415; Fiesta;2017;7400;Manual;24000;Petrol;145;54,3;1,2;ford
9416; Fiesta;2016;8250;Manual;25300;Petrol;0;65,7;1,0;ford
9417; Fiesta;2018;11995;Manual;11981;Petrol;150;65,7;1,0;ford
9418; Edge;2018;22795;Semi-Auto;12815;Diesel;150;48,7;2,0;ford
9419; Focus;2018;12295;Manual;17139;Petrol;150;57,7;1,0;ford
9420; Focus;2015;7495;Manual;56329;Diesel;0;74,3;1,5;ford
9421; Fiesta;2018;11795;Manual;8015;Petrol;150;56,5;1,0;ford
9422; Fiesta;2017;8295;Manual;35119;Petrol;0;65,7;1,0;ford
9423; Focus;2018;13995;Manual;13520;Petrol;150;57,7;1,0;ford
9424; Focus;2017;8895;Manual;29984;Petrol;20;61,4;1,0;ford
9425; Fiesta;2016;10795;Semi-Auto;11735;Petrol;0;57,7;1,0;ford
9426; Fiesta;2017;9500;Manual;12154;Petrol;0;65,7;1,0;ford
9427; EcoSport;2018;17000;Semi-Auto;8122;Petrol;145;44,1;1,0;ford
9428; S-MAX;2017;17950;Manual;28280;Petrol;145;43,5;1,5;ford
9429; EcoSport;2018;14500;Manual;9000;Petrol;145;54,3;1,0;ford
9430; Kuga;2018;16900;Manual;32155;Diesel;145;60,1;2,0;ford
9431; Focus;2017;12000;Manual;28672;Petrol;20;60,1;1,0;ford
9432; Focus;2017;13500;Semi-Auto;16856;Petrol;145;51,4;1,0;ford
9433; Focus;2017;19500;Manual;9342;Petrol;145;41,5;2,0;ford
9434; Focus;2019;16107;Automatic;2750;Petrol;145;51,4;1,0;ford
9435; Fiesta;2017;9263;Manual;37131;Petrol;150;65,7;1,0;ford
9436; Focus;2019;15140;Manual;14581;Diesel;150;80,7;1,5;ford
9437; Focus;2017;8700;Manual;45450;Diesel;0;74,3;1,5;ford
9438; Fiesta;2016;9060;Manual;17193;Diesel;0;78,5;1,5;ford
9439; Galaxy;2017;18990;Manual;20540;Diesel;145;56,5;2,0;ford
9440; Fiesta;2016;8225;Manual;28850;Petrol;0;65,7;1,0;ford
9441; Fiesta;2013;6600;Manual;41900;Petrol;0;65,7;1,0;ford
9442; Fiesta;2015;7995;Manual;31563;Petrol;0;65,7;1,0;ford
9443; Focus;2019;14995;Manual;6623;Petrol;145;60,1;1,0;ford
9444; Kuga;2019;21000;Manual;6008;Petrol;145;35,3;1,5;ford
9445; EcoSport;2019;17900;Semi-Auto;2565;Petrol;145;45,6;1,0;ford
9446; Fiesta;2017;10000;Manual;16097;Petrol;145;65,7;1,0;ford
9447; Fiesta;2017;10650;Manual;18556;Petrol;145;65,7;1,0;ford
9448; Fiesta;2017;9500;Manual;34740;Petrol;0;65,7;1,0;ford
9449; Fiesta;2019;15995;Manual;10219;Petrol;145;55,4;1,0;ford
9450; Focus;2019;16495;Manual;7045;Petrol;145;60,1;1,0;ford
9451; EcoSport;2018;15500;Manual;4287;Petrol;145;53,3;1,0;ford
9452; Mondeo;2017;14500;Automatic;28377;Petrol;145;44,8;1,5;ford
9453; Fiesta;2017;7500;Manual;45162;Petrol;125;54,3;1,2;ford
9454; Focus;2019;17990;Manual;10318;Petrol;145;60,1;1,0;ford
9455; Fiesta;2017;12500;Manual;4798;Petrol;145;65,7;1,0;ford
9456; Ka+;2017;7200;Manual;20190;Petrol;30;57,7;1,2;ford
9457; Focus;2017;11817;Semi-Auto;12582;Petrol;125;51,4;1,0;ford
9458; Fiesta;2018;13589;Manual;4446;Petrol;145;62,8;1,0;ford
9459; Kuga;2019;21500;Manual;5071;Diesel;145;39,2;2,0;ford
9460; Focus;2017;11728;Manual;9340;Diesel;0;74,3;1,5;ford
9461; C-MAX;2016;10328;Semi-Auto;25650;Diesel;125;58,9;2,0;ford
9462; Mustang;2019;38000;Semi-Auto;1780;Petrol;145;22,1;5,0;ford
9463; Kuga;2018;16000;Manual;8483;Diesel;145;60,1;2,0;ford
9464; Focus;2019;17200;Manual;3608;Petrol;150;60,1;1,0;ford
9465; Kuga;2019;23551;Manual;3500;Diesel;150;37,7;2,0;ford
9466; B-MAX;2017;9500;Manual;11708;Petrol;30;57,7;1,0;ford
9467; C-MAX;2016;10500;Manual;16072;Diesel;20;68,9;1,5;ford
9468; Puma;2020;24500;Manual;384;Petrol;145;49,6;1,0;ford
9469; Kuga;2017;14700;Manual;9185;Diesel;145;60,1;2,0;ford
9470; Ka+;2017;7500;Manual;14272;Petrol;145;57,7;1,2;ford
9471; Edge;2017;17000;Manual;45386;Diesel;160;48,7;2,0;ford
9472; EcoSport;2017;8600;Manual;42727;Petrol;125;52,3;1,0;ford
9473; Focus;2019;15750;Manual;5155;Diesel;145;80,7;1,5;ford
9474; Kuga;2019;18500;Manual;1956;Diesel;145;38,2;2,0;ford
9475; Fiesta;2019;12500;Manual;6288;Diesel;145;58,9;1,5;ford
9476; Focus;2018;18800;Manual;5087;Petrol;150;41,5;2,0;ford
9477; Fiesta;2019;10766;Manual;1458;Petrol;150;55,4;1,1;ford
9478; Fiesta;2019;12550;Manual;3327;Petrol;150;56,5;1,0;ford
9479; Fiesta;2019;15000;Manual;6090;Petrol;150;60,1;1,0;ford
9480; Puma;2019;21200;Manual;10;Petrol;150;50,4;1,0;ford
9481; Fiesta;2016;10900;Manual;4110;Petrol;0;65,7;1,0;ford
9482; EcoSport;2019;17900;Semi-Auto;2565;Petrol;145;45,6;1,0;ford
9483; Fiesta;2018;12500;Manual;9131;Petrol;145;58,9;1,0;ford
9484; Focus;2018;13500;Manual;12929;Petrol;145;51,4;1,5;ford
9485; Focus;2017;11900;Manual;21791;Petrol;145;60,1;1,0;ford
9486; Fiesta;2016;9000;Manual;18903;Petrol;0;65,7;1,0;ford
9487; Fiesta;2018;12900;Manual;14806;Petrol;145;62,8;1,0;ford
9488; Focus;2019;19900;Automatic;942;Petrol;145;51,4;1,0;ford
9489; Fiesta;2018;11250;Manual;8500;Petrol;145;65,7;1,0;ford
9490; Fiesta;2018;12450;Manual;17600;Petrol;145;61,4;1,0;ford
9491; Ka+;2018;7995;Manual;3569;Petrol;145;57,7;1,2;ford
9492; Fiesta;2016;7511;Manual;21751;Petrol;125;54,3;1,2;ford
9493; Focus;2015;9495;Manual;13886;Diesel;20;67,3;1,6;ford
9494; Focus;2017;16958;Manual;24399;Petrol;145;41,5;2,0;ford
9495; Focus;2019;16230;Manual;4924;Petrol;145;60,1;1,0;ford
9496; Fiesta;2017;9916;Manual;10868;Petrol;0;65,7;1,0;ford
9497; Fiesta;2019;14300;Manual;6240;Petrol;145;55,4;1,0;ford
9498; Galaxy;2016;19900;Manual;33584;Diesel;125;56,5;2,0;ford
9499; Kuga;2019;18600;Manual;4343;Petrol;145;34,4;1,5;ford
9500; Fiesta;2016;8000;Manual;45375;Diesel;0;78,5;1,5;ford
9501; Kuga;2018;15991;Manual;10924;Petrol;145;39,2;1,5;ford
9502; Fiesta;2017;10291;Manual;22437;Petrol;0;65,7;1,0;ford
9503; Fiesta;2016;8000;Manual;11521;Petrol;125;54,3;1,2;ford
9504; C-MAX;2017;9491;Manual;32614;Diesel;20;68,9;1,5;ford
9505; Grand C-MAX;2017;13500;Manual;11286;Petrol;30;54,3;1,0;ford
9506; B-MAX;2017;9900;Manual;33766;Petrol;30;56,5;1,0;ford
9507; Focus;2019;18990;Manual;16496;Petrol;145;51,4;1,5;ford
9508; EcoSport;2018;12900;Manual;7050;Petrol;145;53,3;1,0;ford
9509; Fiesta;2017;8900;Manual;13029;Petrol;0;65,7;1,0;ford
9510; Fiesta;2017;11000;Manual;14321;Petrol;0;65,7;1,0;ford
9511; Fiesta;2018;9900;Manual;29626;Petrol;145;65,7;1,0;ford
9512; Focus;2018;13900;Manual;12892;Diesel;145;74,3;1,5;ford
9513; Fiesta;2017;9500;Manual;14628;Petrol;145;65,7;1,0;ford
9514; Focus;2018;20900;Manual;12307;Petrol;145;41,5;2,0;ford
9515; EcoSport;2019;17448;Manual;3260;Petrol;145;51,4;1,0;ford
9516; Fiesta;2015;8600;Manual;16682;Petrol;0;65,7;1,0;ford
9517; Fiesta;2017;10300;Manual;7635;Petrol;0;65,7;1,0;ford
9518; Focus;2019;15500;Manual;8580;Petrol;145;58,9;1,0;ford
9519; Kuga;2019;18992;Manual;1300;Diesel;145;38,2;2,0;ford
9520; Fiesta;2018;9775;Manual;14392;Petrol;145;64,2;1,1;ford
9521; Fiesta;2017;10848;Manual;15000;Petrol;145;65,7;1,0;ford
9522; Kuga;2017;16250;Manual;20708;Diesel;145;54,3;2,0;ford
9523; Fiesta;2018;10900;Manual;18180;Petrol;145;65,7;1,0;ford
9524; Fiesta;2018;13700;Manual;16079;Petrol;145;61,4;1,0;ford
9525; Fiesta;2018;10800;Manual;21287;Petrol;145;65,7;1,0;ford
9526; Fiesta;2018;13500;Manual;5159;Petrol;145;62,8;1,0;ford
9527; EcoSport;2017;12200;Manual;18868;Petrol;125;52,3;1,0;ford
9528; Focus;2018;13500;Manual;11000;Petrol;145;57,7;1,0;ford
9529; Fiesta;2018;13000;Semi-Auto;6000;Petrol;145;54,3;1,0;ford
9530; Kuga;2019;23700;Manual;5345;Diesel;145;37,7;2,0;ford
9531; Fiesta;2019;20500;Manual;3000;Petrol;145;40,3;1,5;ford
9532; Focus;2019;17900;Manual;6690;Petrol;145;51,4;1,5;ford
9533; Focus;2019;17300;Manual;3332;Petrol;145;60,1;1,0;ford
9534; Focus;2019;18800;Manual;5828;Petrol;145;60,1;1,0;ford
9535; Kuga;2018;18000;Semi-Auto;7276;Diesel;145;58,9;1,5;ford
9536; C-MAX;2018;14700;Manual;4811;Petrol;145;48,7;1,0;ford
9537; Kuga;2017;11250;Manual;41147;Diesel;30;64,2;1,5;ford
9538; Fiesta;2019;15200;Manual;6603;Petrol;150;58,9;1,0;ford
9539; Focus;2018;12900;Manual;16165;Petrol;145;57,7;1,0;ford
9540; C-MAX;2017;9000;Manual;33115;Diesel;20;68,9;1,5;ford
9541; Galaxy;2016;17315;Manual;21013;Petrol;160;43,5;1,5;ford
9542; Focus;2019;19000;Manual;3849;Petrol;145;51,4;1,5;ford
9543; C-MAX;2017;10500;Manual;22742;Diesel;20;68,9;1,5;ford
9544; Kuga;2018;17000;Manual;12100;Diesel;145;54,3;1,5;ford
9545; Kuga;2019;23500;Automatic;2444;Petrol;145;29,1;1,5;ford
9546; Grand C-MAX;2018;12800;Manual;10092;Petrol;145;47,9;1,0;ford
9547; C-MAX;2017;10700;Manual;19313;Diesel;20;68,9;1,5;ford
9548; Fiesta;2018;11500;Manual;7139;Petrol;145;65,7;1,0;ford
9549; Fiesta;2018;10000;Manual;7071;Petrol;145;60,1;1,0;ford
9550; Fiesta;2018;12000;Manual;8786;Diesel;145;88,3;1,5;ford
9551; Fiesta;2018;12000;Manual;9662;Diesel;145;88,3;1,5;ford
9552; Fiesta;2018;12000;Manual;14235;Diesel;145;88,3;1,5;ford
9553; Kuga;2017;15500;Manual;9210;Diesel;145;60,1;2,0;ford
9554; Grand Tourneo Connect;2018;14900;Manual;18232;Diesel;145;64,2;1,5;ford
9555; Focus;2019;18400;Manual;3674;Diesel;145;57,7;1,5;ford
9556; Fiesta;2013;6127;Manual;26276;Petrol;30;54,3;1,2;ford
9557; Focus;2018;16000;Manual;10754;Diesel;145;80,7;1,5;ford
9558; Fiesta;2019;17515;Semi-Auto;3711;Petrol;145;48,7;1,0;ford
9559; Fiesta;2016;10500;Manual;10871;Petrol;20;62,8;1,0;ford
9560; Focus;2016;12317;Automatic;2618;Petrol;145;46,3;1,5;ford
9561; Fiesta;2013;6774;Manual;36313;Petrol;0;65,7;1,0;ford
9562; Kuga;2016;15225;Automatic;24653;Petrol;235;38,2;1,5;ford
9563; Grand C-MAX;2018;14000;Manual;5113;Petrol;145;47,9;1,0;ford
9564; S-MAX;2017;20500;Automatic;16840;Petrol;260;35,8;2,0;ford
9565; Galaxy;2016;20500;Manual;145;Diesel;125;56,5;2,0;ford
9566; Grand C-MAX;2017;14500;Manual;4040;Petrol;145;54,3;1,0;ford
9567; Focus;2016;14500;Automatic;3255;Petrol;145;46,3;1,5;ford
9568; Fiesta;2018;12000;Manual;9653;Petrol;145;65,7;1,0;ford
9569; Grand C-MAX;2017;10500;Manual;17121;Diesel;30;64,2;1,5;ford
9570; EcoSport;2019;15999;Manual;6770;Diesel;145;68,9;1,5;ford
9571; Focus;2018;15000;Manual;10755;Diesel;145;80,7;1,5;ford
9572; Focus;2018;15000;Manual;12234;Diesel;145;74,3;1,5;ford
9573; Fiesta;2018;11900;Manual;8725;Diesel;145;88,3;1,5;ford
9574; Focus;2019;18200;Manual;4101;Petrol;145;58,9;1,0;ford
9575; Kuga;2019;20900;Manual;3000;Petrol;150;35,3;1,5;ford
9576; Fiesta;2017;10200;Manual;21829;Petrol;0;65,7;1,0;ford
9577; Focus;2018;17000;Manual;27234;Diesel;145;67,3;2,0;ford
9578; Focus;2020;29000;Manual;350;Petrol;150;34,5;2,3;ford
9579; Puma;2020;19900;Manual;60;Petrol;150;51,4;1,0;ford
9580; C-MAX;2016;10650;Manual;13624;Diesel;20;68,9;1,5;ford
9581; Fiesta;2016;6991;Manual;52398;Diesel;0;78,5;1,5;ford
9582; B-MAX;2016;8350;Manual;17303;Diesel;0;74,4;1,5;ford
9583; Focus;2018;12400;Manual;21264;Petrol;150;57,7;1,0;ford
9584; Focus;2018;14795;Manual;6894;Petrol;145;58,9;1,0;ford
9585; Ka+;2018;8495;Manual;13561;Petrol;145;47,9;1,2;ford
9586; Ka+;2019;10500;Manual;2801;Petrol;150;43,5;1,2;ford
9587; EcoSport;2019;18100;Semi-Auto;10;Petrol;150;45,6;1,0;ford
9588; EcoSport;2019;16700;Manual;238;Petrol;150;53,3;1,0;ford
9589; Fiesta;2017;10200;Manual;10343;Petrol;125;54,3;1,2;ford
9590; Ka+;2018;9000;Manual;17554;Petrol;145;57,7;1,2;ford
9591; Fiesta;2017;10500;Manual;17065;Petrol;145;65,7;1,0;ford
9592; B-MAX;2017;10800;Manual;31017;Petrol;145;57,7;1,0;ford
9593; Fiesta;2018;11200;Manual;10531;Petrol;145;65,7;1,0;ford
9594; Fiesta;2017;9500;Manual;17373;Petrol;0;65,7;1,0;ford
9595; Fiesta;2018;12500;Manual;13961;Petrol;145;65,7;1,0;ford
9596; EcoSport;2018;14000;Manual;19676;Petrol;145;54,3;1,0;ford
9597; Focus;2017;11700;Manual;39093;Petrol;145;51,4;1,5;ford
9598; Kuga;2018;16500;Manual;15910;Diesel;145;60,1;2,0;ford
9599; EcoSport;2018;14195;Manual;13616;Petrol;145;54,3;1,0;ford
9600; Focus;2019;19995;Manual;9172;Petrol;145;60,1;1,0;ford
9601; Focus;2018;10295;Manual;22711;Petrol;145;61,4;1,0;ford
9602; Focus;2020;22995;Manual;5817;Petrol;145;60,1;1,0;ford
9603; Fiesta;2020;18995;Manual;1012;Petrol;145;58,9;1,0;ford
9604; Fiesta;2019;21995;Manual;6014;Petrol;145;40,3;1,5;ford
9605; Focus;2018;11995;Manual;10048;Petrol;145;60,1;1,0;ford
9606; Focus;2020;18900;Manual;10;Petrol;150;60,1;1,0;ford
9607; Puma;2019;21500;Manual;68;Petrol;150;50,4;1,0;ford
9608; Fiesta;2014;6500;Manual;38254;Petrol;0;65,7;1,0;ford
9609; Kuga;2016;14000;Manual;36825;Diesel;145;54,3;2,0;ford
9610; Fiesta;2019;16500;Manual;918;Petrol;145;58,9;1,0;ford
9611; B-MAX;2017;10200;Manual;17363;Petrol;30;57,7;1,0;ford
9612; S-MAX;2017;17400;Manual;13406;Diesel;145;56,5;2,0;ford
9613; Fiesta;2017;11000;Manual;10914;Petrol;145;65,7;1,0;ford
9614; Grand C-MAX;2017;11000;Manual;12538;Diesel;30;64,2;1,5;ford
9615; Fiesta;2017;8000;Manual;19841;Petrol;145;65,7;1,0;ford
9616; Fiesta;2017;9500;Manual;14752;Petrol;145;65,7;1,0;ford
9617; Focus;2018;19900;Manual;16744;Diesel;145;67,3;2,0;ford
9618; Focus;2017;11800;Manual;6859;Petrol;20;60,1;1,0;ford
9619; Focus;2018;13000;Manual;12581;Petrol;145;51,4;1,5;ford
9620; Kuga;2017;14800;Manual;22992;Diesel;145;60,1;2,0;ford
9621; Mondeo;2019;19500;Manual;26;Diesel;145;65,7;2,0;ford
9622; Mondeo;2019;19500;Manual;27;Diesel;145;65,7;2,0;ford
9623; Fiesta;2017;11500;Manual;13632;Diesel;145;88,3;1,5;ford
9624; B-MAX;2017;11500;Manual;14057;Petrol;145;55,4;1,0;ford
9625; Focus;2018;10500;Manual;30753;Petrol;150;60,1;1,0;ford
9626; Fiesta;2018;11500;Manual;27185;Petrol;150;65,7;1,0;ford
9627; Fiesta;2016;8500;Manual;25100;Petrol;0;65,7;1,0;ford
9628; Fiesta;2019;15000;Manual;12500;Petrol;145;58,9;1,0;ford
9629; Fiesta;2013;5990;Manual;36690;Petrol;30;54,3;1,2;ford
9630; Fiesta;2016;8600;Manual;15250;Petrol;0;65,7;1,0;ford
9631; Fiesta;2016;6970;Manual;44900;Petrol;0;65,7;1,0;ford
9632; Fiesta;2017;9700;Manual;13880;Petrol;145;65,7;1,0;ford
9633; Fiesta;2013;6650;Manual;28620;Petrol;0;65,7;1,0;ford
9634; Fiesta;2017;8200;Manual;28810;Petrol;0;65,7;1,0;ford
9635; Galaxy;2016;18107;Manual;17766;Diesel;125;56,5;2,0;ford
9636; Kuga;2018;16000;Manual;13898;Diesel;145;60,1;2,0;ford
9637; Fiesta;2017;9500;Manual;13787;Petrol;125;54,3;1,2;ford
9638; Mondeo;2020;21000;Manual;17;Diesel;145;65,7;2,0;ford
9639; Mondeo;2020;21500;Manual;23;Diesel;145;62,8;2,0;ford
9640; Mondeo;2020;21000;Manual;7;Diesel;145;65,7;2,0;ford
9641; EcoSport;2018;14000;Manual;4989;Petrol;150;54,3;1,0;ford
9642; Ka+;2018;9500;Manual;1295;Petrol;150;48,7;1,2;ford
9643; C-MAX;2017;11800;Manual;16311;Diesel;20;68,9;1,5;ford
9644; Focus;2017;12000;Manual;22296;Diesel;145;74,3;1,5;ford
9645; EcoSport;2017;10800;Manual;17140;Petrol;125;52,3;1,0;ford
9646; Fiesta;2018;11200;Manual;9438;Petrol;145;65,7;1,0;ford
9647; Fiesta;2018;10700;Manual;26522;Petrol;145;65,7;1,0;ford
9648; Fiesta;2018;9700;Manual;16716;Petrol;145;64,2;1,1;ford
9649; Fiesta;2015;7100;Manual;14318;Petrol;125;54,3;1,2;ford
9650; Fiesta;2015;8619;Manual;22967;Petrol;0;65,7;1,0;ford
9651; Fiesta;2017;7200;Manual;20845;Petrol;125;54,3;1,2;ford
9652; Focus;2018;13990;Manual;9770;Petrol;145;58,9;1,0;ford
9653; Focus;2017;9890;Semi-Auto;39900;Diesel;145;74,3;1,5;ford
9654; Fiesta;2018;11200;Manual;17140;Petrol;145;56,5;1,0;ford
9655; Fiesta;2018;10990;Manual;12670;Petrol;145;56,5;1,0;ford
9656; Focus;2014;6324;Manual;57170;Petrol;30;56,5;1,0;ford
9657; Focus;2015;7360;Manual;76000;Diesel;20;67,3;1,6;ford
9658; Focus;2016;9995;Manual;7905;Diesel;0;74,3;1,5;ford
9659; Fiesta;2018;13000;Manual;9250;Petrol;150;62,8;1,0;ford
9660; B-MAX;2015;6700;Manual;55864;Diesel;20;70,6;1,6;ford
9661; EcoSport;2018;15000;Manual;10541;Petrol;150;54,3;1,0;ford
9662; Fiesta;2018;15000;Manual;22104;Petrol;150;65,7;1,0;ford
9663; Fiesta;2017;9670;Manual;17066;Petrol;150;65,7;1,0;ford
9664; Focus;2018;16557;Automatic;25000;Diesel;145;74,3;1,5;ford
9665; EcoSport;2016;7900;Manual;50848;Diesel;30;64,2;1,5;ford
9666; Fiesta;2014;7350;Semi-Auto;37500;Petrol;0;57,7;1,0;ford
9667; Fiesta;2018;10860;Manual;10510;Petrol;150;65,7;1,0;ford
9668; EcoSport;2016;9500;Manual;16866;Petrol;125;52,3;1,0;ford
9669; Focus;2019;20000;Automatic;6290;Petrol;145;39,8;1,5;ford
9670; Kuga;2019;25000;Semi-Auto;4181;Diesel;145;42,2;2,0;ford
9671; Fiesta;2016;8000;Manual;49566;Petrol;0;65,7;1,0;ford
9672; Focus;2017;11400;Manual;15000;Petrol;20;61,4;1,0;ford
9673; EcoSport;2018;15000;Manual;4777;Petrol;145;54,3;1,0;ford
9674; Focus;2017;16000;Manual;38359;Diesel;145;67,3;2,0;ford
9675; EcoSport;2019;13500;Manual;11349;Petrol;145;53,3;1,0;ford
9676; EcoSport;2018;14200;Manual;21915;Petrol;145;54,3;1,0;ford
9677; Fiesta;2017;10400;Manual;10556;Petrol;145;65,7;1,0;ford
9678; Fiesta;2017;11000;Manual;6907;Petrol;145;65,7;1,0;ford
9679; Fiesta;2016;7000;Manual;41592;Petrol;0;65,7;1,0;ford
9680; Fiesta;2013;6995;Manual;21834;Petrol;0;65,7;1,0;ford
9681; Tourneo Custom;2019;26922;Manual;1410;Diesel;145;30,1;2,0;ford
9682; Focus;2016;10250;Manual;34297;Diesel;0;74,3;1,5;ford
9683; Fiesta;2017;13300;Manual;15067;Petrol;150;47,9;1,6;ford
9684; Fiesta;2017;10990;Manual;14500;Petrol;20;62,8;1,0;ford
9685; Fiesta;2016;9490;Automatic;14000;Petrol;145;47,9;1,6;ford
9686; Ka+;2018;9990;Manual;6700;Petrol;145;43,5;1,2;ford
9687; Fiesta;2016;10990;Manual;15989;Petrol;150;47,9;1,6;ford
9688; Fiesta;2017;8880;Manual;8660;Petrol;145;64,2;1,1;ford
9689; Kuga;2016;12600;Manual;21866;Diesel;145;54,3;2,0;ford
9690; Focus;2017;18777;Manual;7390;Petrol;145;41,5;2,0;ford
9691; Fiesta;2014;6100;Manual;49620;Petrol;30;54,3;1,2;ford
9692; Fiesta;2018;10150;Manual;15223;Petrol;145;65,7;1,0;ford
9693; Fiesta;2015;8000;Manual;24678;Petrol;125;54,3;1,2;ford
9694; Fiesta;2019;17000;Manual;796;Petrol;145;58,9;1,0;ford
9695; Mustang;2019;41000;Semi-Auto;678;Petrol;145;22,1;5,0;ford
9696; EcoSport;2018;14990;Manual;2605;Petrol;145;53,3;1,0;ford
9697; Fiesta;2013;6361;Semi-Auto;53141;Petrol;145;47,9;1,6;ford
9698; Fiesta;2014;7500;Semi-Auto;25211;Petrol;0;57,7;1,0;ford
9699; B-MAX;2017;10500;Semi-Auto;20348;Petrol;150;44,1;1,6;ford
9700; Fiesta;2017;10500;Manual;28099;Petrol;150;65,7;1,0;ford
9701; Edge;2017;19500;Manual;23577;Diesel;150;48,7;2,0;ford
9702; Fiesta;2016;9500;Manual;23004;Petrol;0;65,7;1,0;ford
9703; Mondeo;2019;19500;Manual;7;Diesel;145;65,7;2,0;ford
9704; Fiesta;2019;14700;Manual;2162;Petrol;150;56,5;1,0;ford
9705; Fiesta;2013;5850;Manual;48622;Petrol;30;54,3;1,2;ford
9706; EcoSport;2019;14800;Manual;3631;Petrol;150;54,3;1,0;ford
9707; Fiesta;2013;7000;Manual;49138;Petrol;0;65,7;1,0;ford
9708; Focus;2013;5700;Manual;69498;Diesel;20;67,3;1,6;ford
9709; Focus;2017;11800;Manual;21934;Diesel;150;74,3;1,5;ford
9710; Fiesta;2017;10000;Manual;10633;Petrol;150;65,7;1,0;ford
9711; Fiesta;2017;9850;Manual;22402;Petrol;150;65,7;1,0;ford
9712; Kuga;2019;20500;Manual;1005;Diesel;150;38,2;2,0;ford
9713; C-MAX;2014;9000;Manual;41261;Diesel;125;55,4;2,0;ford
9714; Fiesta;2017;9500;Manual;24321;Petrol;0;65,7;1,0;ford
9715; Fiesta;2017;11000;Manual;23160;Petrol;145;62,8;1,0;ford
9716; Fiesta;2018;11500;Manual;7225;Petrol;145;58,9;1,0;ford
9717; C-MAX;2017;11250;Manual;12753;Petrol;30;55,4;1,0;ford
9718; Fiesta;2019;13500;Manual;14839;Petrol;145;58,9;1,0;ford
9719; Ka+;2017;9000;Manual;25051;Petrol;145;57,7;1,2;ford
9720; Fiesta;2018;11000;Manual;12000;Petrol;145;65,7;1,0;ford
9721; Grand C-MAX;2017;10750;Manual;37124;Diesel;30;64,2;1,5;ford
9722; EcoSport;2018;14000;Manual;26372;Petrol;145;54,3;1,0;ford
9723; EcoSport;2019;16000;Manual;816;Diesel;145;67,3;1,5;ford
9724; EcoSport;2019;15750;Manual;14238;Petrol;145;53,3;1,0;ford
9725; Fiesta;2017;12000;Manual;10854;Petrol;145;62,8;1,0;ford
9726; Focus;2019;20500;Automatic;953;Diesel;145;64,2;2,0;ford
9727; Kuga;2019;19750;Manual;13695;Diesel;145;47,9;2,0;ford
9728; Fiesta;2017;9850;Manual;16730;Petrol;0;65,7;1,0;ford
9729; B-MAX;2015;7600;Manual;38602;Diesel;20;70,6;1,6;ford
9730; Kuga;2017;15500;Manual;20949;Diesel;145;64,2;1,5;ford
9731; Fiesta;2019;13250;Manual;14165;Petrol;145;65,7;1,0;ford
9732; C-MAX;2016;10150;Manual;18213;Diesel;20;68,9;1,5;ford
9733; Fiesta;2016;9650;Manual;7112;Petrol;0;65,7;1,0;ford
9734; EcoSport;2018;15000;Manual;18534;Petrol;145;54,3;1,0;ford
9735; EcoSport;2018;15200;Manual;9247;Petrol;145;54,3;1,0;ford
9736; Fiesta;2017;10250;Manual;24594;Petrol;145;65,7;1,0;ford
9737; Fiesta;2018;11850;Manual;9948;Petrol;145;65,7;1,0;ford
9738; Ka+;2019;11150;Manual;5870;Petrol;145;43,5;1,2;ford
9739; Focus;2016;13500;Manual;32643;Diesel;20;67,3;2,0;ford
9740; Kuga;2017;16250;Manual;13193;Diesel;145;60,1;2,0;ford
9741; Fiesta;2018;11000;Manual;10577;Petrol;145;58,9;1,0;ford
9742; EcoSport;2018;14600;Manual;14730;Petrol;145;54,3;1,0;ford
9743; Focus;2017;11295;Manual;5063;Petrol;20;61,4;1,0;ford
9744; Fiesta;2017;9295;Manual;16129;Petrol;145;65,7;1,0;ford
9745; Fiesta;2017;9295;Manual;16182;Petrol;0;65,7;1,0;ford
9746; Grand C-MAX;2017;11000;Manual;45435;Petrol;150;54,3;1,0;ford
9747; Fiesta;2013;7500;Manual;47093;Petrol;0;65,7;1,0;ford
9748; Fiesta;2017;12500;Manual;33830;Petrol;150;47,9;1,6;ford
9749; Fiesta;2020;17000;Manual;627;Petrol;145;54,3;1,0;ford
9750; B-MAX;2015;8500;Manual;27501;Petrol;30;57,7;1,0;ford
9751; EcoSport;2016;10000;Manual;16602;Petrol;125;52,3;1,0;ford
9752; Mondeo;2020;20000;Manual;10;Diesel;145;65,7;2,0;ford
9753; Galaxy;2017;18200;Semi-Auto;46761;Diesel;145;52,3;2,0;ford
9754; Focus;2014;6770;Manual;60852;Petrol;30;56,5;1,0;ford
9755; Focus;2017;12790;Manual;3184;Diesel;145;74,3;1,5;ford
9756; Focus;2018;12350;Semi-Auto;5315;Petrol;145;51,4;1,0;ford
9757; Fiesta;2016;9180;Manual;22762;Petrol;0;65,7;1,0;ford
9758; Kuga;2017;16540;Manual;16490;Petrol;145;45,6;1,5;ford
9759; Ka+;2019;9490;Manual;2000;Petrol;150;48,7;1,2;ford
9760; Fiesta;2016;9990;Manual;53000;Petrol;145;47,9;1,6;ford
9761; C-MAX;2018;12890;Manual;12100;Diesel;145;58,9;1,5;ford
