;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
6772; A Class;2019;24299;Semi-Auto;2106;Diesel;145;67,3;1,5;mercedes
6773; GLC Class;2019;62499;Semi-Auto;7689;Petrol;145;26,4;4,0;mercedes
6774; CL Class;2019;26099;Semi-Auto;5176;Diesel;145;51,4;2,2;mercedes
6775; A Class;2019;24399;Semi-Auto;2113;Diesel;145;56,5;2,0;mercedes
6776; E Class;2017;21999;Semi-Auto;18406;Diesel;145;65,7;2,0;mercedes
6777; C Class;2019;25389;Semi-Auto;1839;Petrol;145;45,6;1,5;mercedes
6778; SL CLASS;2019;47789;Semi-Auto;2000;Petrol;145;36,7;3,0;mercedes
6779; A Class;2018;20199;Semi-Auto;11331;Diesel;145;68,9;2,1;mercedes
6780; C Class;2016;19499;Semi-Auto;26000;Diesel;30;64,2;2,1;mercedes
6781; A Class;2019;20199;Semi-Auto;3653;Diesel;150;68,9;1,5;mercedes
6782; GLE Class;2017;28149;Semi-Auto;40897;Diesel;145;42,8;3,0;mercedes
6783; C Class;2019;29749;Semi-Auto;8559;Diesel;145;64,2;2,0;mercedes
6784; A Class;2019;19649;Semi-Auto;9218;Diesel;145;68,9;1,5;mercedes
6785; E Class;2019;28449;Semi-Auto;12778;Diesel;145;58,9;2,0;mercedes
6786; CL Class;2019;26049;Semi-Auto;14067;Diesel;145;51,4;2,2;mercedes
6787; C Class;2019;25749;Semi-Auto;13807;Diesel;145;61,4;2,0;mercedes
6788; B Class;2017;13449;Manual;18683;Diesel;145;68,9;1,5;mercedes
6789; C Class;2019;38699;Semi-Auto;3668;Petrol;145;30,4;3,0;mercedes
6790; E Class;2019;41989;Semi-Auto;7604;Petrol;145;32,5;3,0;mercedes
6791; E Class;2018;31299;Semi-Auto;6500;Diesel;145;57,7;2,0;mercedes
6792; E Class;2017;22549;Semi-Auto;11900;Diesel;145;65,7;2,0;mercedes
6793; C Class;2019;29299;Semi-Auto;2758;Petrol;145;44,1;2,0;mercedes
6794; C Class;2019;40649;Semi-Auto;11300;Petrol;145;30,4;3,0;mercedes
6795; CL Class;2016;17349;Semi-Auto;31808;Diesel;20;67,3;2,1;mercedes
6796; C Class;2015;16199;Semi-Auto;21539;Diesel;20;64,2;2,1;mercedes
6797; C Class;2019;40749;Semi-Auto;7749;Petrol;145;30,4;3,0;mercedes
6798; GLC Class;2019;45399;Semi-Auto;1788;Diesel;145;40,4;2,0;mercedes
6799; A Class;2019;21099;Semi-Auto;5475;Petrol;150;53,3;1,3;mercedes
6800; E Class;2017;19499;Semi-Auto;28180;Diesel;150;72,4;2,0;mercedes
6801; B Class;2019;22299;Semi-Auto;12410;Petrol;150;45,6;1,3;mercedes
6802; GLA Class;2016;17799;Semi-Auto;23500;Diesel;20;67,3;2,1;mercedes
6803; B Class;2016;13999;Semi-Auto;40500;Diesel;20;68,9;2,1;mercedes
6804; C Class;2019;24299;Semi-Auto;9063;Diesel;145;61,4;2,0;mercedes
6805; E Class;2018;23649;Semi-Auto;14676;Diesel;145;72,4;2,0;mercedes
6806; C Class;2019;23499;Semi-Auto;15242;Diesel;145;61,4;2,0;mercedes
6807; S Class;2019;47749;Semi-Auto;11168;Diesel;145;52,3;3,0;mercedes
6808; C Class;2019;29649;Semi-Auto;2874;Diesel;145;57,7;2,0;mercedes
6809; B Class;2019;27999;Semi-Auto;2475;Diesel;145;54,3;2,0;mercedes
6810; C Class;2019;20999;Semi-Auto;13731;Diesel;145;61,4;2,0;mercedes
6811; B Class;2019;22699;Semi-Auto;8746;Petrol;145;45,6;1,3;mercedes
6812; C Class;2019;24049;Semi-Auto;12880;Diesel;145;61,4;2,0;mercedes
6813; C Class;2019;25799;Semi-Auto;7144;Petrol;145;46,3;1,5;mercedes
6814; C Class;2019;25299;Semi-Auto;10061;Petrol;145;46,3;1,5;mercedes
6815; A Class;2019;21199;Semi-Auto;4784;Petrol;145;53,3;1,3;mercedes
6816; C Class;2019;19849;Semi-Auto;14009;Petrol;145;46,3;1,5;mercedes
6817; C Class;2019;19849;Semi-Auto;13938;Petrol;145;46,3;1,5;mercedes
6818; E Class;2019;25149;Semi-Auto;10807;Diesel;145;72,4;2,0;mercedes
6819; GLA Class;2018;24099;Semi-Auto;2900;Diesel;145;56,5;2,1;mercedes
6820; C Class;2019;33599;Semi-Auto;1000;Petrol;145;44,1;2,0;mercedes
6821; S Class;2019;54899;Semi-Auto;695;Diesel;145;52,3;3,0;mercedes
6822; C Class;2019;34039;Semi-Auto;1000;Petrol;145;44,1;1,5;mercedes
6823; C Class;2019;33789;Semi-Auto;1000;Diesel;145;61,4;2,0;mercedes
6824; C Class;2016;19599;Semi-Auto;68770;Hybrid;0;74,3;2,1;mercedes
6825; A Class;2017;17049;Semi-Auto;15001;Diesel;145;68,9;2,1;mercedes
6826; SL CLASS;2019;31999;Semi-Auto;192;Petrol;145;47,1;2,0;mercedes
6827; C Class;2019;25699;Semi-Auto;14936;Diesel;145;61,4;2,0;mercedes
6828; C Class;2019;25699;Semi-Auto;15067;Diesel;145;61,4;2,0;mercedes
6829; E Class;2018;22499;Semi-Auto;15961;Diesel;145;72,4;2,0;mercedes
6830; GLC Class;2019;44499;Semi-Auto;10000;Petrol;145;34,0;3,0;mercedes
6831; C Class;2017;14999;Semi-Auto;35600;Petrol;145;50,4;2,0;mercedes
6832; C Class;2019;29999;Semi-Auto;6266;Diesel;145;57,7;2,0;mercedes
6833; C Class;2016;14499;Semi-Auto;42500;Diesel;20;65,7;2,1;mercedes
6834; GLA Class;2019;22199;Semi-Auto;12117;Diesel;150;67,3;2,1;mercedes
6835; SLK;2014;11699;Automatic;30769;Diesel;145;56,5;2,0;mercedes
6836; GLA Class;2015;16199;Manual;15546;Diesel;20;64,2;2,1;mercedes
6837; GLA Class;2016;14799;Manual;47965;Diesel;20;67,3;2,1;mercedes
6838; GLC Class;2018;26399;Semi-Auto;13900;Petrol;145;37,2;2,0;mercedes
6839; E Class;2017;23899;Semi-Auto;25479;Diesel;145;65,7;2,0;mercedes
6840; E Class;2017;21099;Semi-Auto;38488;Diesel;145;65,7;2,0;mercedes
6841; C Class;2017;34849;Semi-Auto;5376;Petrol;145;35,3;3,0;mercedes
6842; E Class;2017;21399;Semi-Auto;18941;Diesel;145;72,4;2,0;mercedes
6843; C Class;2017;15699;Manual;15252;Petrol;145;53,3;2,0;mercedes
6844; A Class;2016;15499;Manual;7772;Diesel;20;72,4;1,5;mercedes
6845; GLA Class;2019;23199;Semi-Auto;14858;Diesel;145;67,3;2,1;mercedes
6846; E Class;2019;24449;Semi-Auto;14313;Diesel;145;72,4;2,0;mercedes
6847; E Class;2019;24349;Semi-Auto;15189;Diesel;145;72,4;2,0;mercedes
6848; E Class;2019;28899;Semi-Auto;13828;Diesel;145;58,9;2,0;mercedes
6849; C Class;2019;24249;Semi-Auto;15764;Petrol;145;44,1;1,5;mercedes
6850; B Class;2019;22299;Semi-Auto;12451;Petrol;145;45,6;1,3;mercedes
6851; E Class;2019;25899;Automatic;11959;Diesel;145;72,4;2,0;mercedes
6852; E Class;2019;26099;Semi-Auto;9401;Diesel;145;72,4;2,0;mercedes
6853; E Class;2018;29499;Semi-Auto;6841;Diesel;150;57,7;2,0;mercedes
6854; C Class;2019;34499;Semi-Auto;3822;Petrol;145;44,1;2,0;mercedes
6855; C Class;2019;30249;Semi-Auto;10525;Diesel;145;54,3;2,0;mercedes
6856; CL Class;2019;30299;Semi-Auto;7772;Petrol;145;40,4;2,0;mercedes
6857; GLE Class;2019;46549;Semi-Auto;8207;Diesel;145;36,7;2,0;mercedes
6858; GLA Class;2019;23099;Semi-Auto;13723;Diesel;145;67,3;2,1;mercedes
6859; GLC Class;2019;32049;Semi-Auto;10698;Diesel;145;42,2;2,1;mercedes
6860; C Class;2019;21449;Semi-Auto;20480;Petrol;145;46,3;1,5;mercedes
6861; C Class;2019;19899;Semi-Auto;13516;Petrol;145;46,3;1,5;mercedes
6862; C Class;2019;19599;Semi-Auto;15669;Petrol;145;46,3;1,5;mercedes
6863; E Class;2019;24449;Semi-Auto;13679;Diesel;145;72,4;2,0;mercedes
6864; CLS Class;2019;38899;Semi-Auto;7937;Diesel;145;48,7;2,9;mercedes
6865; A Class;2019;22199;Semi-Auto;2889;Diesel;145;65,7;1,5;mercedes
6866; E Class;2019;36749;Semi-Auto;2422;Diesel;145;48,7;3,0;mercedes
6867; SL CLASS;2016;30389;Semi-Auto;46000;Petrol;235;36,7;3,0;mercedes
6868; B Class;2019;22299;Semi-Auto;12406;Petrol;145;45,6;1,3;mercedes
6869; B Class;2019;22499;Semi-Auto;12706;Petrol;145;45,6;1,3;mercedes
6870; E Class;2017;20899;Semi-Auto;28878;Diesel;145;72,4;2,0;mercedes
6871; C Class;2019;23199;Manual;2000;Diesel;145;65,7;1,6;mercedes
6872; SL CLASS;2019;29799;Semi-Auto;2000;Petrol;145;47,1;2,0;mercedes
6873; E Class;2018;34199;Semi-Auto;18331;Diesel;145;41,5;3,0;mercedes
6874; C Class;2019;25499;Semi-Auto;16121;Diesel;145;61,4;2,0;mercedes
6875; C Class;2019;20999;Semi-Auto;12394;Diesel;145;61,4;2,0;mercedes
6876; C Class;2018;18449;Semi-Auto;6501;Diesel;145;65,7;1,6;mercedes
6877; A Class;2018;17299;Semi-Auto;12450;Petrol;145;52,3;1,6;mercedes
6878; C Class;2015;14899;Semi-Auto;46000;Diesel;20;64,2;2,1;mercedes
6879; E Class;2017;22499;Semi-Auto;21301;Diesel;145;65,7;2,0;mercedes
6880; GLC Class;2019;32199;Semi-Auto;9418;Diesel;145;41,5;2,1;mercedes
6881; E Class;2019;38899;Semi-Auto;2247;Diesel;145;48,7;3,0;mercedes
6882; C Class;2019;29699;Semi-Auto;5766;Diesel;145;61,4;2,0;mercedes
6883; C Class;2019;25599;Semi-Auto;15391;Diesel;145;61,4;2,0;mercedes
6884; E Class;2017;19999;Semi-Auto;41620;Diesel;145;72,4;2,0;mercedes
6885; C Class;2018;23899;Semi-Auto;11896;Petrol;145;46,3;1,5;mercedes
6886; C Class;2019;28999;Semi-Auto;5789;Diesel;145;61,4;2,0;mercedes
6887; C Class;2019;28999;Semi-Auto;4606;Diesel;145;61,4;2,0;mercedes
6888; C Class;2019;28799;Semi-Auto;2000;Diesel;145;61,4;2,0;mercedes
6889; E Class;2019;26199;Semi-Auto;2000;Diesel;145;72,4;2,0;mercedes
6890; CL Class;2020;28319;Semi-Auto;1000;Petrol;145;44,1;1,3;mercedes
6891; C Class;2017;27699;Semi-Auto;33475;Petrol;260;36,2;3,0;mercedes
6892; GLC Class;2015;23549;Semi-Auto;38254;Diesel;125;56,5;2,1;mercedes
6893; CLS Class;2016;20699;Semi-Auto;23629;Diesel;145;56,5;2,1;mercedes
6894; C Class;2019;25749;Semi-Auto;13894;Diesel;145;61,4;2,0;mercedes
6895; C Class;2019;26299;Semi-Auto;8214;Petrol;145;47,1;1,5;mercedes
6896; C Class;2019;25949;Semi-Auto;10272;Petrol;145;47,1;1,5;mercedes
6897; C Class;2019;26449;Semi-Auto;7382;Petrol;145;47,1;1,5;mercedes
6898; E Class;2019;24349;Semi-Auto;14522;Diesel;145;72,4;2,0;mercedes
6899; GLC Class;2019;31649;Semi-Auto;4086;Petrol;145;43,5;2,0;mercedes
6900; C Class;2016;20199;Semi-Auto;34400;Diesel;20;67,3;2,1;mercedes
6901; E Class;2016;20049;Semi-Auto;24242;Diesel;20;72,4;2,0;mercedes
6902; GLA Class;2016;17999;Semi-Auto;36249;Diesel;125;56,6;2,1;mercedes
6903; C Class;2019;25249;Semi-Auto;10597;Petrol;145;46,3;1,5;mercedes
6904; C Class;2019;31999;Semi-Auto;2570;Diesel;145;57,7;2,0;mercedes
6905; A Class;2019;21399;Semi-Auto;9085;Petrol;145;53,3;1,3;mercedes
6906; GLA Class;2019;23799;Semi-Auto;7836;Diesel;145;67,3;2,1;mercedes
6907; CLS Class;2019;44999;Semi-Auto;6465;Diesel;145;47,9;2,9;mercedes
6908; CLS Class;2019;44599;Semi-Auto;6056;Diesel;145;47,9;2,9;mercedes
6909; E Class;2019;24999;Semi-Auto;7773;Diesel;145;67,3;2,0;mercedes
6910; E Class;2015;16999;Semi-Auto;16688;Diesel;125;61,4;2,1;mercedes
6911; GLC Class;2019;30199;Semi-Auto;4102;Diesel;145;56,5;2,1;mercedes
6912; A Class;2019;23699;Semi-Auto;7645;Diesel;145;62,8;1,5;mercedes
6913; C Class;2017;22399;Semi-Auto;19906;Petrol;160;43,5;2,0;mercedes
6914; GLA Class;2017;20699;Semi-Auto;15169;Diesel;145;56,5;2,1;mercedes
6915; C Class;2017;23999;Semi-Auto;21212;Diesel;150;67,3;2,1;mercedes
6916; GLE Class;2019;49199;Semi-Auto;6785;Diesel;150;36,7;3,0;mercedes
6917; GLA Class;2019;26599;Semi-Auto;2000;Petrol;150;36,2;1,6;mercedes
6918; A Class;2019;25399;Semi-Auto;4059;Petrol;150;28,5;2,0;mercedes
6919; C Class;2019;31199;Semi-Auto;2000;Petrol;150;44,1;1,5;mercedes
6920; GLE Class;2019;53199;Semi-Auto;2504;Diesel;150;32,8;2,9;mercedes
6921; A Class;2019;34799;Semi-Auto;3778;Petrol;150;35,3;2,0;mercedes
6922; CL Class;2019;26049;Semi-Auto;14042;Diesel;150;51,4;2,2;mercedes
6923; CL Class;2019;26349;Semi-Auto;10893;Diesel;150;51,4;2,2;mercedes
6924; E Class;2019;37299;Semi-Auto;14031;Diesel;145;48,7;3,0;mercedes
6925; E Class;2019;28799;Semi-Auto;12236;Diesel;145;58,9;2,0;mercedes
6926; E Class;2017;21599;Semi-Auto;28234;Diesel;145;65,7;2,0;mercedes
6927; E Class;2017;18999;Semi-Auto;50000;Diesel;145;72,4;2,0;mercedes
6928; E Class;2017;20699;Semi-Auto;26442;Diesel;145;72,4;2,0;mercedes
6929; E Class;2017;22499;Semi-Auto;19493;Diesel;145;65,7;2,0;mercedes
6930; C Class;2019;26499;Semi-Auto;11700;Petrol;145;47,1;1,5;mercedes
6931; C Class;2019;24399;Semi-Auto;15028;Petrol;145;46,3;1,5;mercedes
6932; C Class;2019;28299;Semi-Auto;5005;Diesel;145;56,5;2,0;mercedes
6933; C Class;2019;20299;Semi-Auto;14496;Petrol;145;46,3;1,5;mercedes
6934; B Class;2019;22899;Semi-Auto;9288;Petrol;145;45,6;1,3;mercedes
6935; C Class;2019;29999;Semi-Auto;5979;Petrol;145;44,1;2,0;mercedes
6936; E Class;2020;44500;Semi-Auto;100;Diesel;145;42,8;3,0;mercedes
6937; C Class;2020;34500;Semi-Auto;100;Diesel;145;48,7;2,0;mercedes
6938; C Class;2020;34500;Semi-Auto;100;Diesel;145;48,7;2,0;mercedes
6939; E Class;2020;44500;Semi-Auto;100;Diesel;145;42,8;3,0;mercedes
6940; C Class;2020;31000;Semi-Auto;100;Diesel;145;64,2;2,0;mercedes
6941; C Class;2020;30500;Semi-Auto;700;Diesel;145;64,2;2,0;mercedes
6942; C Class;2020;30500;Semi-Auto;100;Diesel;145;64,2;2,0;mercedes
6943; GLA Class;2020;27300;Semi-Auto;100;Petrol;145;35,8;1,6;mercedes
6944; E Class;2019;24000;Semi-Auto;13945;Diesel;145;72,4;2,0;mercedes
6945; S Class;2019;46250;Semi-Auto;9252;Diesel;145;52,3;3,0;mercedes
6946; CL Class;2017;18099;Semi-Auto;42300;Diesel;125;58,9;2,1;mercedes
6947; GLE Class;2017;30199;Semi-Auto;23632;Diesel;145;47,9;2,1;mercedes
6948; E Class;2017;22299;Semi-Auto;21702;Diesel;145;65,7;2,0;mercedes
6949; A Class;2019;21999;Manual;1738;Petrol;145;47,1;1,3;mercedes
6950; B Class;2019;26599;Semi-Auto;2988;Diesel;145;55,4;2,0;mercedes
6951; C Class;2019;26799;Semi-Auto;2277;Petrol;145;45,6;1,5;mercedes
6952; C Class;2019;31499;Semi-Auto;9486;Diesel;145;54,3;2,0;mercedes
6953; GLC Class;2019;38099;Semi-Auto;5052;Diesel;145;56,5;2,1;mercedes
6954; E Class;2019;35349;Semi-Auto;11598;Diesel;145;48,7;3,0;mercedes
6955; GLA Class;2018;22299;Semi-Auto;11597;Diesel;145;67,3;2,1;mercedes
6956; E Class;2019;25999;Semi-Auto;12274;Diesel;145;72,4;2,0;mercedes
6957; B Class;2019;22199;Semi-Auto;15798;Petrol;145;45,6;1,3;mercedes
6958; E Class;2019;25499;Semi-Auto;10423;Diesel;145;72,4;2,0;mercedes
6959; E Class;2019;24799;Semi-Auto;14027;Diesel;145;72,4;2,0;mercedes
6960; C Class;2019;20849;Semi-Auto;10776;Diesel;145;61,4;2,0;mercedes
6961; GLA Class;2018;18749;Manual;20646;Diesel;145;64,2;2,1;mercedes
6962; E Class;2017;20849;Semi-Auto;23472;Diesel;145;72,4;2,0;mercedes
6963; C Class;2018;28389;Semi-Auto;5454;Diesel;145;57,7;2,0;mercedes
6964; C Class;2018;22849;Semi-Auto;8641;Petrol;145;45,6;1,5;mercedes
6965; C Class;2019;20249;Semi-Auto;14426;Petrol;145;46,3;1,5;mercedes
6966; A Class;2020;26500;Semi-Auto;3500;Diesel;150;56,5;2,0;mercedes
6967; GLC Class;2018;35000;Semi-Auto;23500;Petrol;150;34,0;3,0;mercedes
6968; CLS Class;2017;20000;Semi-Auto;26941;Diesel;145;57,7;2,1;mercedes
6969; CLS Class;2016;19113;Semi-Auto;39972;Diesel;125;57,7;2,1;mercedes
6970; A Class;2020;31500;Semi-Auto;1000;Hybrid;135;1,1;1,3;mercedes
6971; C Class;2020;34500;Semi-Auto;100;Diesel;145;48,7;2,0;mercedes
6972; C Class;2020;34500;Semi-Auto;100;Diesel;145;48,7;2,0;mercedes
6973; C Class;2020;30500;Semi-Auto;100;Diesel;145;64,2;2,0;mercedes
6974; E Class;2020;44500;Semi-Auto;2000;Diesel;145;42,8;3,0;mercedes
6975; A Class;2020;26000;Semi-Auto;4250;Petrol;145;53,3;1,3;mercedes
6976; A Class;2020;25500;Semi-Auto;2902;Petrol;145;53,3;1,3;mercedes
6977; E Class;2019;39700;Semi-Auto;2077;Hybrid;135;188,3;2,0;mercedes
6978; GLC Class;2019;36000;Semi-Auto;7800;Diesel;145;40,9;2,0;mercedes
6979; GLC Class;2016;27000;Semi-Auto;8153;Diesel;125;56,5;2,1;mercedes
6980; E Class;2019;62500;Automatic;3200;Petrol;145;30,1;4,0;mercedes
6981; A Class;2020;26000;Semi-Auto;4500;Petrol;145;53,3;1,3;mercedes
6982; GLC Class;2019;32148;Semi-Auto;4000;Diesel;145;44,8;2,0;mercedes
6983; E Class;2019;27770;Semi-Auto;10825;Diesel;145;58,9;2,0;mercedes
6984; GLC Class;2019;34800;Semi-Auto;10747;Diesel;145;40,9;2,0;mercedes
6985; GLC Class;2019;51500;Semi-Auto;23500;Petrol;150;27,4;4,0;mercedes
6986; GLC Class;2019;35159;Automatic;100;Diesel;145;47,9;2,0;mercedes
6987; GLA Class;2015;17499;Semi-Auto;47000;Diesel;125;56,5;2,1;mercedes
6988; C Class;2016;17399;Semi-Auto;36074;Diesel;30;64,2;1,6;mercedes
6989; C Class;2017;22000;Semi-Auto;46512;Diesel;145;65,7;2,1;mercedes
6990; E Class;2019;33680;Semi-Auto;9854;Petrol;145;40,4;2,0;mercedes
6991; A Class;2019;24500;Semi-Auto;8092;Diesel;145;62,8;1,5;mercedes
6992; C Class;2017;20600;Semi-Auto;29543;Diesel;145;60,1;2,1;mercedes
6993; GLC Class;2019;32000;Semi-Auto;9023;Diesel;150;44,8;2,0;mercedes
6994; B Class;2013;9500;Semi-Auto;40340;Petrol;150;47,9;1,6;mercedes
6995; GLE Class;2018;45200;Semi-Auto;9139;Diesel;145;36,7;3,0;mercedes
6996; E Class;2019;30879;Semi-Auto;7686;Diesel;145;65,7;2,0;mercedes
6997; C Class;2018;23800;Semi-Auto;12745;Diesel;145;61,4;2,0;mercedes
6998; E Class;2019;34950;Semi-Auto;13997;Diesel;145;48,7;3,0;mercedes
6999; GLA Class;2015;20999;Semi-Auto;13510;Diesel;125;56,5;2,1;mercedes
7000; C Class;2017;43949;Semi-Auto;14263;Petrol;300;32,8;4,0;mercedes
7001; A Class;2016;12149;Manual;36001;Diesel;0;80,7;1,5;mercedes
7002; A Class;2019;23199;Semi-Auto;2301;Petrol;145;53,3;1,3;mercedes
7003; E Class;2017;20789;Semi-Auto;22960;Diesel;150;72,4;2,0;mercedes
7004; A Class;2016;16799;Semi-Auto;16145;Petrol;125;52,3;1,6;mercedes
7005; B Class;2018;13449;Semi-Auto;40908;Diesel;145;70,6;1,5;mercedes
7006; CLS Class;2019;38500;Semi-Auto;3354;Diesel;145;48,7;2,9;mercedes
7007; A Class;2016;27500;Semi-Auto;37132;Petrol;200;40,9;2,0;mercedes
7008; C Class;2017;20500;Semi-Auto;40782;Diesel;145;58,9;2,1;mercedes
7009; C Class;2019;28500;Automatic;8820;Diesel;145;57,7;2,0;mercedes
7010; GLA Class;2019;23500;Semi-Auto;12246;Diesel;145;67,3;2,1;mercedes
7011; CL Class;2019;25400;Semi-Auto;14090;Diesel;145;51,4;2,2;mercedes
7012; C Class;2019;28150;Semi-Auto;10936;Diesel;145;57,7;2,0;mercedes
7013; C Class;2019;26895;Semi-Auto;5678;Diesel;145;61,4;2,0;mercedes
7014; C Class;2019;24500;Semi-Auto;15004;Diesel;145;61,4;2,0;mercedes
7015; GLA Class;2019;24649;Semi-Auto;8108;Petrol;145;50,4;1,6;mercedes
7016; C Class;2019;25549;Semi-Auto;8597;Petrol;145;46,3;1,5;mercedes
7017; A Class;2019;23849;Semi-Auto;5036;Petrol;145;53,3;1,3;mercedes
7018; C Class;2019;19749;Semi-Auto;14536;Petrol;145;46,3;1,5;mercedes
7019; A Class;2019;19849;Manual;12187;Petrol;145;28,5;1,3;mercedes
7020; CL Class;2019;26249;Semi-Auto;11830;Diesel;145;51,4;2,2;mercedes
7021; C Class;2019;26249;Semi-Auto;3696;Petrol;145;43,5;2,0;mercedes
7022; C Class;2019;29199;Semi-Auto;11242;Diesel;145;64,2;2,0;mercedes
7023; CL Class;2019;25199;Semi-Auto;6354;Petrol;145;44,1;1,6;mercedes
7024; B Class;2019;20200;Semi-Auto;9221;Petrol;145;45,6;1,3;mercedes
7025; CL Class;2018;19000;Semi-Auto;3116;Diesel;145;67,3;2,1;mercedes
7026; C Class;2018;25000;Automatic;11048;Diesel;145;65,7;2,1;mercedes
7027; C Class;2019;44000;Semi-Auto;8023;Petrol;145;29,7;3,0;mercedes
7028; S Class;2019;57000;Semi-Auto;7283;Diesel;145;48,7;3,0;mercedes
7029; GLE Class;2017;43500;Semi-Auto;6001;Petrol;145;31,7;3,0;mercedes
7030; C Class;2019;25000;Semi-Auto;10000;Diesel;145;60,1;1,6;mercedes
7031; C Class;2019;24500;Semi-Auto;9200;Petrol;145;45,6;1,5;mercedes
7032; CLS Class;2019;42000;Semi-Auto;12000;Diesel;145;47,9;2,9;mercedes
7033; C Class;2019;26500;Semi-Auto;3000;Diesel;145;60,1;1,6;mercedes
7034; C Class;2019;22800;Semi-Auto;19526;Petrol;145;45,6;1,5;mercedes
7035; E Class;2019;25000;Semi-Auto;14521;Diesel;145;72,4;2,0;mercedes
7036; GLA Class;2019;22400;Semi-Auto;13302;Diesel;145;67,3;2,1;mercedes
7037; C Class;2017;19000;Semi-Auto;21657;Diesel;145;64,2;2,1;mercedes
7038; B Class;2019;20000;Semi-Auto;11676;Petrol;145;45,6;1,3;mercedes
7039; C Class;2019;28000;Semi-Auto;9231;Diesel;145;57,7;2,0;mercedes
7040; C Class;2018;25000;Semi-Auto;11150;Diesel;145;67,3;2,1;mercedes
7041; E Class;2019;28200;Semi-Auto;13615;Diesel;145;58,9;2,0;mercedes
7042; E Class;2016;18850;Semi-Auto;24053;Diesel;125;56,5;2,1;mercedes
7043; A Class;2020;25729;Semi-Auto;1000;Petrol;145;53,3;1,3;mercedes
7044; C Class;2019;24648;Semi-Auto;10651;Diesel;145;60,1;2,1;mercedes
7045; E Class;2019;35699;Semi-Auto;8911;Diesel;145;48,7;3,0;mercedes
7046; GLC Class;2019;36349;Semi-Auto;2095;Diesel;145;44,8;2,0;mercedes
7047; GLE Class;2019;55500;Semi-Auto;12000;Diesel;145;32,5;3,0;mercedes
7048; E Class;2019;24799;Semi-Auto;13901;Diesel;145;72,4;2,0;mercedes
7049; B Class;2019;20000;Semi-Auto;11312;Petrol;145;45,6;1,3;mercedes
7050; GLE Class;2019;47499;Semi-Auto;5509;Diesel;145;36,7;3,0;mercedes
7051; SL CLASS;2019;47789;Semi-Auto;2000;Petrol;150;36,7;3,0;mercedes
7052; C Class;2017;27799;Semi-Auto;9880;Petrol;150;43,5;2,0;mercedes
7053; B Class;2019;22999;Semi-Auto;4355;Diesel;145;55,4;2,0;mercedes
7054; S Class;2015;32249;Automatic;8052;Petrol;325;31,7;4,7;mercedes
7055; E Class;2015;18399;Semi-Auto;32397;Diesel;125;56,5;2,1;mercedes
7056; C Class;2019;26099;Semi-Auto;9445;Petrol;145;47,1;1,5;mercedes
7057; C Class;2019;19799;Semi-Auto;14380;Petrol;145;46,3;1,5;mercedes
7058; C Class;2019;19799;Semi-Auto;14160;Petrol;145;46,3;1,5;mercedes
7059; C Class;2019;25549;Semi-Auto;15012;Diesel;145;61,4;2,0;mercedes
7060; C Class;2019;25699;Semi-Auto;11805;Petrol;145;47,1;1,5;mercedes
7061; C Class;2019;26399;Semi-Auto;9961;Diesel;145;61,4;2,0;mercedes
7062; GLC Class;2019;31399;Semi-Auto;10254;Diesel;145;41,5;2,1;mercedes
7063; C Class;2019;23549;Semi-Auto;17549;Petrol;145;46,3;1,5;mercedes
7064; E Class;2019;35699;Semi-Auto;8813;Diesel;145;48,7;3,0;mercedes
7065; GLE Class;2019;47300;Semi-Auto;9840;Diesel;145;36,7;3,0;mercedes
7066; C Class;2019;25500;Semi-Auto;7000;Diesel;145;64,2;2,0;mercedes
7067; C Class;2016;30500;Automatic;18648;Petrol;300;34,0;3,0;mercedes
7068; E Class;2019;37000;Semi-Auto;2837;Diesel;145;57,7;2,0;mercedes
7069; GLC Class;2019;32000;Semi-Auto;6000;Diesel;145;44,8;2,0;mercedes
7070; GLC Class;2019;32500;Semi-Auto;2000;Diesel;145;44,8;2,0;mercedes
7071; GLC Class;2019;31400;Semi-Auto;7670;Diesel;145;44,8;2,0;mercedes
7072; GLC Class;2019;32500;Semi-Auto;2677;Diesel;145;44,8;2,0;mercedes
7073; CL Class;2020;27500;Semi-Auto;100;Petrol;145;45,6;1,3;mercedes
7074; GLC Class;2019;35000;Semi-Auto;3806;Diesel;145;56,5;2,1;mercedes
7075; C Class;2019;31400;Semi-Auto;100;Diesel;145;64,2;2,0;mercedes
7076; GLE Class;2020;59000;Semi-Auto;2000;Diesel;145;32,5;3,0;mercedes
7077; A Class;2020;22200;Semi-Auto;4020;Diesel;145;65,7;1,5;mercedes
7078; C Class;2017;18510;Semi-Auto;27573;Diesel;30;64,2;2,1;mercedes
7079; SL CLASS;2019;31200;Semi-Auto;50;Petrol;145;47,1;2,0;mercedes
7080; E Class;2019;37000;Automatic;1600;Petrol;145;33,7;2,0;mercedes
7081; GLC Class;2019;35495;Semi-Auto;382;Diesel;145;44,8;2,0;mercedes
7082; GLC Class;2019;31500;Automatic;9000;Diesel;145;44,8;2,0;mercedes
7083; C Class;2019;25299;Semi-Auto;10211;Petrol;145;46,3;1,5;mercedes
7084; C Class;2019;25399;Semi-Auto;13654;Petrol;145;47,1;1,5;mercedes
7085; C Class;2019;20849;Semi-Auto;10925;Diesel;145;61,4;2,0;mercedes
7086; GLA Class;2019;23149;Semi-Auto;13136;Diesel;145;67,3;2,1;mercedes
