;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
2291; IX20;2013;5690;Manual;50227;Petrol;150;45,6;1,4;hyundai
2292; Tucson;2017;13995;Manual;25117;Diesel;30;61,7;1,7;hyundai
2293; I10;2018;7995;Manual;5145;Petrol;145;60,1;1,0;hyundai
2294; I10;2018;7995;Manual;20000;Petrol;145;60,1;1,0;hyundai
2295; I10;2018;7995;Manual;19702;Petrol;145;60,1;1,0;hyundai
2296; I10;2018;7995;Manual;22089;Petrol;145;60,1;1,0;hyundai
2297; I30;2019;24995;Manual;1426;Petrol;145;34,0;2,0;hyundai
2298; Tucson;2019;21995;Semi-Auto;9750;Hybrid;145;50,4;1,6;hyundai
2299; Tucson;2019;27995;Semi-Auto;2875;Hybrid;145;50,4;1,6;hyundai
2300; Tucson;2019;23995;Semi-Auto;2248;Petrol;145;36,2;1,6;hyundai
2301; I10;2019;9995;Manual;100;Petrol;145;49,6;1,0;hyundai
2302; I10;2019;8495;Manual;4217;Petrol;145;60,1;1,0;hyundai
2303; Tucson;2019;22495;Semi-Auto;2475;Petrol;150;36,2;1,6;hyundai
2304; I20;2016;7995;Manual;42754;Petrol;20;58,9;1,0;hyundai
2305; I10;2017;6995;Manual;21786;Petrol;145;60,1;1,0;hyundai
2306; I20;2018;8995;Manual;22875;Petrol;145;58,9;1,2;hyundai
2307; Tucson;2016;12995;Manual;58626;Diesel;30;61,7;1,7;hyundai
2308; Ioniq;2020;24995;Automatic;2501;Hybrid;135;62,8;1,6;hyundai
2309; Santa Fe;2019;30995;Semi-Auto;3200;Diesel;145;39,8;2,2;hyundai
2310; I10;2018;7495;Manual;20948;Petrol;145;60,1;1,0;hyundai
2311; I10;2018;7695;Manual;28475;Petrol;150;57,7;1,2;hyundai
2312; Kona;2019;15995;Manual;357;Petrol;145;44,1;1,0;hyundai
2313; I10;2019;9995;Manual;450;Petrol;145;49,6;1,0;hyundai
2314; I10;2019;9995;Manual;450;Petrol;145;49,6;1,0;hyundai
2315; I30;2019;23995;Manual;7214;Petrol;145;34,0;2,0;hyundai
2316; I10;2019;9995;Manual;100;Petrol;145;49,6;1,0;hyundai
2317; Kona;2019;15995;Manual;2658;Petrol;145;44,1;1,0;hyundai
2318; I20;2017;9190;Manual;20888;Petrol;150;58,9;1,0;hyundai
2319; I10;2015;7750;Manual;6380;Petrol;30;57,6;1,2;hyundai
2320; Santa Fe;2016;17000;Manual;20578;Diesel;200;47,1;2,2;hyundai
2321; I30;2015;9600;Manual;25788;Petrol;235;38,7;1,6;hyundai
2322; I30;2015;7991;Manual;47588;Petrol;145;48,7;1,4;hyundai
2323; I20;2016;8500;Manual;29750;Petrol;20;58,9;1,0;hyundai
2324; I10;2016;5910;Manual;21000;Petrol;20;60,1;1,0;hyundai
2325; Kona;2018;15995;Manual;19758;Petrol;145;52,3;1,0;hyundai
2326; I800;2019;20495;Automatic;4733;Diesel;145;31,7;2,5;hyundai
2327; I30;2019;23995;Manual;3391;Petrol;145;34,0;2,0;hyundai
2328; Tucson;2018;15495;Manual;10124;Petrol;145;34,9;1,6;hyundai
2329; I30;2017;11260;Manual;13261;Petrol;145;56,5;1,0;hyundai
2330; I10;2016;6195;Manual;20956;Petrol;20;60,1;1,0;hyundai
2331; I30;2015;6691;Manual;51641;Diesel;0;78,4;1,6;hyundai
2332; I10;2019;9995;Manual;5607;Petrol;145;57,6;1,2;hyundai
2333; I10;2019;8495;Manual;100;Petrol;145;60,1;1,0;hyundai
2334; Kona;2019;17295;Manual;5053;Petrol;145;44,1;1,0;hyundai
2335; I20;2018;10495;Manual;5657;Petrol;145;46,3;1,2;hyundai
2336; I10;2018;7995;Manual;100;Petrol;145;60,1;1,0;hyundai
2337; Tucson;2019;18495;Manual;2450;Petrol;145;35,3;1,6;hyundai
2338; I40;2013;7191;Manual;58232;Diesel;30;65,7;1,7;hyundai
2339; I20;2017;7497;Manual;17421;Petrol;145;55,4;1,2;hyundai
2340; I20;2013;6766;Automatic;12508;Petrol;145;47,1;1,4;hyundai
2341; IX20;2016;8998;Automatic;22978;Petrol;160;43,5;1,6;hyundai
2342; Tucson;2016;12498;Manual;21037;Diesel;30;61,7;1,7;hyundai
2343; I30;2013;5798;Automatic;74200;Diesel;165;50,4;1,6;hyundai
2344; I20;2016;8495;Automatic;28600;Petrol;200;42,2;1,4;hyundai
2345; Tucson;2016;10495;Manual;30000;Petrol;160;44,8;1,6;hyundai
2346; I30;2017;11298;Manual;11581;Petrol;145;56,5;1,0;hyundai
2347; I10;2014;6000;Manual;31500;Petrol;30;57,6;1,2;hyundai
2348; Tucson;2017;13895;Manual;10587;Diesel;145;61,7;1,7;hyundai
2349; IX20;2015;7999;Manual;12433;Petrol;125;50,4;1,4;hyundai
2350; Ioniq;2017;16000;Automatic;19629;Hybrid;0;78,5;1,6;hyundai
2351; Tucson;2016;11500;Manual;56765;Diesel;30;61,7;1,7;hyundai
2352; Tucson;2016;15000;Semi-Auto;13769;Diesel;125;57,6;1,7;hyundai
2353; Santa Fe;2018;30500;Automatic;15157;Diesel;145;39,2;2,2;hyundai
2354; Tucson;2019;15998;Manual;19231;Petrol;150;34,9;1,6;hyundai
2355; Tucson;2017;13298;Semi-Auto;38428;Diesel;150;57,6;1,7;hyundai
2356; I10;2017;6798;Manual;30010;Petrol;145;60,1;1,0;hyundai
2357; Tucson;2017;13498;Manual;15783;Diesel;30;61,7;1,7;hyundai
2358; IX35;2015;9995;Manual;47456;Diesel;160;51,4;2,0;hyundai
2359; Tucson;2017;13735;Manual;19348;Diesel;30;61,7;1,7;hyundai
2360; IX35;2014;7991;Manual;61243;Diesel;145;53,3;1,7;hyundai
2361; IX20;2015;6995;Manual;27000;Petrol;125;50,4;1,4;hyundai
2362; Tucson;2016;12795;Manual;40766;Diesel;30;61,7;1,7;hyundai
2363; I800;2019;20995;Automatic;19266;Diesel;145;28,0;2,5;hyundai
2364; Tucson;2018;17495;Semi-Auto;31398;Diesel;145;57,7;1,7;hyundai
2365; Tucson;2019;18995;Manual;14618;Petrol;145;34,9;1,6;hyundai
2366; I10;2019;9995;Manual;4587;Petrol;145;49,6;1,0;hyundai
2367; I10;2019;10295;Manual;4687;Petrol;145;49,6;1,0;hyundai
2368; Tucson;2019;18995;Manual;100;Petrol;145;35,3;1,6;hyundai
2369; I10;2019;10295;Manual;4587;Petrol;145;49,6;1,0;hyundai
2370; I10;2019;9995;Manual;4587;Petrol;145;49,6;1,0;hyundai
2371; Ioniq;2017;16999;Automatic;11062;Hybrid;0;78,5;1,6;hyundai
2372; I10;2013;4120;Manual;42186;Petrol;20;61,4;1,2;hyundai
2373; Santa Fe;2014;11991;Semi-Auto;69059;Diesel;260;41,5;2,2;hyundai
2374; Tucson;2016;20113;Automatic;33943;Diesel;200;46,3;2,0;hyundai
2375; I10;2018;8450;Manual;11350;Petrol;145;57,7;1,2;hyundai
2376; Kona;2018;13100;Manual;9616;Petrol;145;52,3;1,0;hyundai
2377; I10;2017;6495;Manual;38578;Petrol;145;60,1;1,0;hyundai
2378; I10;2017;5995;Manual;44013;Petrol;145;60,1;1,0;hyundai
2379; I10;2018;7495;Manual;30397;Petrol;145;57,7;1,2;hyundai
2380; Tucson;2017;15600;Manual;47196;Diesel;145;54,3;2,0;hyundai
2381; I30;2019;15450;Manual;3107;Petrol;145;44,8;1,4;hyundai
2382; Kona;2019;17650;Manual;5386;Petrol;145;44,1;1,0;hyundai
2383; Ioniq;2019;15698;Automatic;32975;Hybrid;140;78,5;1,6;hyundai
2384; I10;2018;8995;Manual;16048;Petrol;150;57,7;1,2;hyundai
2385; I10;2017;7999;Manual;10500;Petrol;145;57,7;1,2;hyundai
2386; I800;2016;12711;Automatic;48039;Diesel;325;33,6;2,5;hyundai
2387; IX35;2015;9691;Manual;23866;Diesel;145;54,3;1,7;hyundai
2388; I10;2016;6000;Manual;27516;Petrol;20;60,1;1,0;hyundai
2389; IX20;2017;8650;Manual;37682;Diesel;30;64,2;1,6;hyundai
2390; I10;2018;7850;Manual;11175;Petrol;145;57,7;1,2;hyundai
2391; Kona;2018;13100;Manual;14682;Petrol;145;44,1;1,0;hyundai
2392; I20;2018;10000;Manual;25516;Petrol;150;46,3;1,2;hyundai
2393; IX35;2015;8498;Manual;49291;Diesel;150;53,3;1,7;hyundai
2394; Tucson;2017;17798;Semi-Auto;8465;Petrol;150;39,8;1,6;hyundai
2395; Ioniq;2018;17297;Automatic;1675;Hybrid;135;78,5;1,6;hyundai
2396; Kona;2019;14750;Manual;13230;Petrol;145;44,1;1,0;hyundai
2397; Ioniq;2020;22995;Automatic;5;Hybrid;135;62,8;1,6;hyundai
2398; I30;2019;23997;Manual;15;Petrol;150;34,0;2,0;hyundai
2399; Tucson;2017;12397;Manual;27473;Diesel;30;61,7;1,7;hyundai
2400; IX35;2014;9397;Automatic;44205;Diesel;260;41,5;2,0;hyundai
2401; Tucson;2016;11797;Manual;56137;Diesel;145;54,3;2,0;hyundai
2402; Ioniq;2017;15397;Automatic;8305;Hybrid;135;78,5;1,6;hyundai
2403; I20;2016;7997;Manual;32158;Petrol;20;58,9;1,0;hyundai
2404; I20;2016;7297;Manual;22307;Petrol;30;56,5;1,2;hyundai
2405; I10;2017;6397;Manual;31125;Petrol;20;60,1;1,0;hyundai
2406; I10;2016;6490;Manual;29152;Petrol;30;57,6;1,2;hyundai
2407; I10;2019;8489;Manual;100;Petrol;145;60,1;1,0;hyundai
2408; I10;2016;5991;Manual;37000;Petrol;20;61,4;1,0;hyundai
2409; I10;2017;7798;Manual;30891;Petrol;150;60,1;1,0;hyundai
2410; I10;2017;6999;Manual;27000;Petrol;150;60,1;1,0;hyundai
2411; IX20;2017;10499;Automatic;27347;Petrol;150;43,5;1,6;hyundai
2412; Tucson;2017;14499;Semi-Auto;31474;Diesel;150;57,6;1,7;hyundai
2413; I10;2018;7999;Manual;4245;Petrol;145;60,1;1,0;hyundai
2414; Santa Fe;2016;19797;Manual;14785;Diesel;200;46,3;2,2;hyundai
2415; I10;2017;8397;Semi-Auto;27585;Petrol;145;47,9;1,2;hyundai
2416; I10;2019;9987;Semi-Auto;8008;Petrol;150;47,9;1,2;hyundai
2417; I30;2018;11197;Manual;28014;Petrol;150;52,3;1,4;hyundai
2418; I20;2013;4950;Manual;47602;Petrol;30;57,6;1,2;hyundai
2419; I10;2014;5702;Manual;23026;Petrol;30;57,6;1,2;hyundai
2420; Ioniq;2019;19897;Automatic;3346;Hybrid;135;78,5;1,6;hyundai
2421; I10;2018;7987;Manual;7096;Petrol;145;57,7;1,2;hyundai
2422; I10;2018;7467;Manual;12215;Petrol;145;60,1;1,0;hyundai
2423; I30;2019;16797;Manual;5088;Petrol;145;42,2;1,4;hyundai
2424; Kona;2019;14897;Manual;4989;Petrol;145;44,1;1,0;hyundai
2425; Tucson;2019;17697;Manual;15;Petrol;145;34,9;1,6;hyundai
2426; Tucson;2019;17697;Manual;5;Petrol;145;34,9;1,6;hyundai
2427; Tucson;2016;12990;Manual;20707;Petrol;160;44,8;1,6;hyundai
2428; IX20;2017;9690;Automatic;27185;Petrol;160;43,5;1,6;hyundai
2429; Tucson;2017;14490;Manual;18772;Diesel;30;61,7;1,7;hyundai
2430; Kona;2019;14989;Manual;1850;Petrol;145;44,1;1,0;hyundai
2431; Tucson;2019;27989;Semi-Auto;4371;Diesel;145;40,4;2,0;hyundai
2432; I20;2019;11489;Manual;10686;Petrol;145;46,3;1,2;hyundai
2433; I10;2017;6789;Manual;22969;Petrol;145;60,1;1,0;hyundai
2434; I10;2017;5789;Manual;39877;Petrol;145;60,1;1,0;hyundai
2435; I10;2017;8989;Manual;6787;Petrol;145;57,7;1,2;hyundai
2436; I30;2019;22989;Manual;3391;Petrol;145;34,0;2,0;hyundai
2437; I10;2019;8489;Manual;5607;Petrol;145;57,6;1,2;hyundai
2438; I20;2016;9560;Manual;15085;Petrol;30;58,9;1,0;hyundai
2439; I30;2013;5450;Manual;73856;Petrol;160;46,0;1,4;hyundai
2440; Tucson;2019;21490;Manual;223;Petrol;145;34,9;1,6;hyundai
2441; I10;2017;7500;Manual;11037;Petrol;145;60,1;1,0;hyundai
2442; Ioniq;2019;21000;Automatic;5308;Hybrid;135;78,5;1,6;hyundai
2443; Tucson;2017;14290;Manual;24987;Diesel;30;61,7;1,7;hyundai
2444; IX20;2014;6190;Manual;37666;Diesel;30;64,2;1,6;hyundai
2445; I10;2018;8990;Manual;10293;Petrol;145;57,6;1,2;hyundai
2446; Tucson;2017;14490;Manual;20656;Diesel;30;61,7;1,7;hyundai
2447; I30;2015;8490;Manual;28737;Petrol;145;48,7;1,4;hyundai
2448; I40;2015;10995;Automatic;23043;Diesel;200;47,1;1,7;hyundai
2449; Tucson;2017;14490;Manual;18856;Diesel;30;61,7;1,7;hyundai
2450; I10;2017;7500;Manual;13088;Petrol;30;57,7;1,2;hyundai
2451; I10;2018;8750;Manual;9934;Petrol;145;57,7;1,2;hyundai
2452; I10;2018;8750;Manual;9151;Petrol;145;57,7;1,2;hyundai
2453; Tucson;2019;19000;Manual;14593;Petrol;145;34,9;1,6;hyundai
2454; I30;2018;11500;Manual;11651;Diesel;145;74,3;1,6;hyundai
2455; I10;2014;6000;Manual;21029;Petrol;30;57,6;1,2;hyundai
2456; Tucson;2017;16750;Manual;26393;Diesel;125;58,9;2,0;hyundai
2457; Tucson;2016;16000;Manual;9952;Diesel;145;54,3;2,0;hyundai
2458; Tucson;2017;12490;Manual;24230;Petrol;160;44,8;1,6;hyundai
2459; Santa Fe;2016;17790;Manual;10236;Diesel;200;47,1;2,2;hyundai
2460; I10;2018;9000;Manual;7727;Petrol;145;60,1;1,0;hyundai
2461; I20;2019;9750;Manual;12884;Petrol;150;46,3;1,2;hyundai
2462; I10;2019;9250;Manual;11005;Petrol;150;57,6;1,2;hyundai
2463; I30;2018;11000;Manual;10429;Petrol;150;56,5;1,0;hyundai
2464; IX20;2014;5495;Manual;47961;Diesel;30;64,2;1,6;hyundai
2465; IX20;2016;9495;Manual;12936;Petrol;125;50,4;1,4;hyundai
2466; I20;2017;8495;Manual;17630;Petrol;20;62,8;1,0;hyundai
2467; I10;2018;7490;Manual;13678;Petrol;145;60,1;1,0;hyundai
2468; I10;2015;4990;Manual;45278;Petrol;20;60,1;1,0;hyundai
2469; I10;2017;5790;Manual;26570;Petrol;20;60,1;1,0;hyundai
2470; I20;2018;9490;Manual;4222;Petrol;145;46,3;1,2;hyundai
2471; Tucson;2016;12990;Manual;26573;Diesel;30;61,7;1,7;hyundai
2472; Kona;2018;14690;Manual;32157;Petrol;145;44,1;1,0;hyundai
2473; Tucson;2016;14490;Automatic;39573;Diesel;200;47,1;2,0;hyundai
2474; IX20;2017;10290;Automatic;19825;Petrol;160;43,5;1,6;hyundai
2475; I10;2019;8995;Manual;3066;Petrol;145;60,1;1,0;hyundai
2476; I10;2017;8250;Manual;7808;Petrol;30;57,7;1,2;hyundai
2477; IX20;2016;9750;Automatic;15728;Petrol;165;43,5;1,6;hyundai
2478; I10;2018;8000;Manual;9533;Petrol;150;60,1;1,0;hyundai
2479; Tucson;2019;23500;Semi-Auto;4479;Petrol;150;35,8;1,6;hyundai
2480; IX35;2014;8500;Manual;41778;Diesel;150;53,3;1,7;hyundai
2481; I20;2018;11995;Manual;4650;Petrol;145;56,5;1,0;hyundai
2482; Santa Fe;2016;18491;Manual;34284;Diesel;200;47,1;2,2;hyundai
2483; IX20;2017;9795;Automatic;31128;Petrol;145;43,5;1,6;hyundai
2484; Kona;2019;16495;Manual;4459;Petrol;145;44,1;1,0;hyundai
2485; I30;2019;23995;Manual;1636;Petrol;145;34,0;2,0;hyundai
2486; I10;2018;6995;Manual;22539;Petrol;145;60,1;1,0;hyundai
2487; Ioniq;2019;16895;Automatic;4967;Hybrid;135;78,5;1,6;hyundai
2488; I10;2019;7495;Manual;10560;Petrol;145;60,1;1,0;hyundai
2489; I10;2018;7495;Manual;6393;Petrol;145;60,1;1,0;hyundai
2490; I10;2017;7295;Manual;10500;Petrol;145;60,1;1,0;hyundai
2491; I10;2017;8995;Semi-Auto;36681;Petrol;145;47,9;1,2;hyundai
2492; Ioniq;2019;16995;Automatic;6918;Hybrid;135;78,5;1,6;hyundai
2493; Tucson;2019;15995;Manual;11133;Petrol;145;34,9;1,6;hyundai
2494; Tucson;2016;12995;Manual;25329;Diesel;30;61,7;1,7;hyundai
2495; IX20;2017;9795;Manual;10279;Petrol;145;50,4;1,4;hyundai
2496; Tucson;2019;16495;Manual;11695;Petrol;145;34,9;1,6;hyundai
2497; Santa Fe;2019;35995;Semi-Auto;2265;Diesel;145;39,2;2,2;hyundai
2498; Kona;2019;20990;Semi-Auto;16;Petrol;145;37,7;1,6;hyundai
2499; I10;2017;6295;Manual;30195;Petrol;145;60,1;1,0;hyundai
2500; Tucson;2019;19995;Manual;10385;Petrol;145;34,9;1,6;hyundai
2501; I30;2017;10995;Manual;11249;Petrol;30;56,5;1,0;hyundai
2502; I10;2017;8495;Semi-Auto;31564;Petrol;145;47,9;1,2;hyundai
2503; I800;2018;14495;Manual;37902;Diesel;145;37,7;2,5;hyundai
2504; Ioniq;2019;19495;Automatic;4328;Hybrid;135;78,5;1,6;hyundai
2505; Ioniq;2019;17995;Automatic;4454;Hybrid;135;78,5;1,6;hyundai
2506; Tucson;2018;17995;Semi-Auto;2191;Petrol;150;39,8;1,6;hyundai
2507; Tucson;2017;12991;Manual;10320;Diesel;30;61,7;1,7;hyundai
2508; Tucson;2018;16040;Automatic;38183;Diesel;145;57,7;1,7;hyundai
2509; I30;2017;10999;Manual;18539;Diesel;145;78,4;1,6;hyundai
2510; I30;2016;8999;Manual;53878;Diesel;20;72,4;1,6;hyundai
2511; Santa Fe;2019;32750;Automatic;4995;Diesel;145;39,8;2,2;hyundai
2512; Tucson;2018;14995;Manual;10465;Petrol;145;44,8;1,6;hyundai
2513; I800;2018;13992;Manual;39010;Diesel;145;37,7;2,5;hyundai
2514; I800;2017;14777;Manual;29100;Diesel;300;37,7;2,5;hyundai
2515; Tucson;2015;11050;Manual;26499;Diesel;30;61,7;1,7;hyundai
2516; Tucson;2018;14995;Manual;18423;Petrol;145;34,9;1,6;hyundai
2517; Kona;2018;16995;Manual;76;Petrol;145;44,1;1,0;hyundai
2518; Tucson;2019;16995;Manual;8359;Petrol;145;34,9;1,6;hyundai
2519; I20;2017;9995;Manual;23372;Petrol;20;62,8;1,0;hyundai
2520; Tucson;2019;22995;Manual;2361;Hybrid;145;48,7;1,6;hyundai
2521; I30;2019;16995;Manual;2511;Petrol;145;42,2;1,4;hyundai
2522; Ioniq;2019;23995;Automatic;7865;Hybrid;135;78,5;1,6;hyundai
2523; I10;2019;8995;Manual;2198;Petrol;145;60,1;1,0;hyundai
2524; I10;2018;8295;Manual;10224;Petrol;145;57,7;1,2;hyundai
2525; I30;2015;8995;Manual;29900;Diesel;20;72,4;1,6;hyundai
2526; Tucson;2017;13995;Manual;13330;Diesel;30;61,7;1,7;hyundai
2527; I30;2017;11990;Manual;15882;Petrol;150;52,3;1,4;hyundai
2528; Tucson;2018;14500;Manual;14427;Petrol;150;44,8;1,6;hyundai
2529; I20;2019;10200;Manual;9748;Petrol;145;46,3;1,2;hyundai
2530; Tucson;2017;15991;Semi-Auto;34755;Diesel;125;57,6;1,7;hyundai
2531; Tucson;2017;14420;Semi-Auto;28979;Diesel;125;57,6;1,7;hyundai
2532; I10;2014;5794;Manual;18724;Petrol;20;60,1;1,0;hyundai
2533; IX35;2013;7776;Manual;47232;Diesel;200;48,7;2,0;hyundai
2534; Tucson;2018;18200;Semi-Auto;9545;Petrol;150;39,8;1,6;hyundai
2535; Tucson;2018;18200;Semi-Auto;9545;Petrol;150;39,8;1,6;hyundai
2536; I10;2017;6950;Manual;33000;Petrol;145;57,7;1,2;hyundai
2537; IX20;2017;9750;Manual;12689;Petrol;145;50,4;1,4;hyundai
2538; I800;2019;18995;Automatic;15927;Diesel;145;28,0;2,5;hyundai
2539; I30;2018;10575;Manual;17774;Petrol;145;56,5;1,0;hyundai
2540; Tucson;2018;17350;Automatic;16500;Petrol;145;36,2;1,6;hyundai
2541; I10;2016;6250;Manual;17497;Petrol;20;61,4;1,0;hyundai
2542; Tucson;2017;15490;Automatic;28354;Diesel;150;46,3;2,0;hyundai
2543; I20;2016;6990;Manual;46164;Diesel;20;68,9;1,4;hyundai
2544; Kona;2018;14490;Manual;19793;Petrol;145;52,3;1,0;hyundai
2545; I20;2017;9990;Manual;20677;Petrol;145;58,9;1,0;hyundai
2546; Tucson;2018;14990;Manual;12492;Petrol;150;44,8;1,6;hyundai
2547; Tucson;2018;14990;Manual;12720;Petrol;150;44,8;1,6;hyundai
2548; Tucson;2018;14500;Manual;13934;Petrol;150;44,8;1,6;hyundai
2549; Kona;2019;14600;Manual;15139;Petrol;150;44,1;1,0;hyundai
2550; Ioniq;2018;16990;Automatic;12306;Hybrid;140;78,5;1,6;hyundai
2551; I10;2020;8990;Manual;2000;Petrol;145;60,1;1,0;hyundai
2552; I10;2019;8290;Manual;2738;Petrol;145;60,1;1,0;hyundai
2553; I30;2018;18490;Manual;29225;Petrol;150;34,0;2,0;hyundai
2554; Tucson;2019;16990;Manual;5000;Petrol;145;34,9;1,6;hyundai
2555; I10;2018;8450;Manual;12668;Petrol;145;57,7;1,2;hyundai
2556; I800;2018;15990;Automatic;34605;Diesel;145;28,0;2,5;hyundai
2557; IX20;2017;9490;Manual;6380;Petrol;145;50,4;1,4;hyundai
2558; I30;2019;17490;Manual;3750;Petrol;145;42,2;1,4;hyundai
2559; I40;2019;19490;Semi-Auto;2450;Diesel;145;53,3;1,6;hyundai
2560; IX20;2019;12490;Manual;3850;Petrol;145;37,2;1,6;hyundai
2561; Kona;2018;18290;Semi-Auto;11446;Petrol;145;42,2;1,6;hyundai
2562; Kona;2019;22990;Semi-Auto;10;Petrol;145;37,7;1,6;hyundai
2563; I30;2019;24990;Manual;3000;Petrol;145;34,0;2,0;hyundai
2564; Santa Fe;2019;36990;Semi-Auto;2199;Diesel;145;39,2;2,2;hyundai
2565; I10;2019;8990;Manual;3000;Petrol;145;49,6;1,0;hyundai
2566; Tucson;2016;11490;Manual;52549;Diesel;30;61,7;1,7;hyundai
2567; Tucson;2016;15990;Semi-Auto;43362;Diesel;125;57,6;1,7;hyundai
2568; Tucson;2019;17500;Semi-Auto;15644;Petrol;150;36,2;1,6;hyundai
2569; Kona;2018;16995;Manual;19;Petrol;145;44,1;1,0;hyundai
2570; IX20;2017;9390;Manual;14962;Diesel;145;64,2;1,6;hyundai
2571; I10;2017;6490;Manual;30193;Petrol;145;60,1;1,0;hyundai
2572; I10;2016;7250;Manual;23552;Petrol;30;57,6;1,2;hyundai
2573; Santa Fe;2019;29990;Semi-Auto;9993;Diesel;145;42,8;2,2;hyundai
2574; Kona;2018;12490;Manual;10452;Petrol;145;44,1;1,0;hyundai
2575; Kona;2018;13490;Manual;24239;Petrol;145;52,3;1,0;hyundai
2576; Kona;2018;12790;Manual;18984;Petrol;145;52,3;1,0;hyundai
2577; Tucson;2019;15790;Manual;17970;Petrol;150;34,9;1,6;hyundai
2578; I10;2018;9200;Semi-Auto;29700;Petrol;150;47,9;1,2;hyundai
2579; I20;2019;9890;Manual;14925;Petrol;145;46,3;1,2;hyundai
2580; Ioniq;2018;18799;Automatic;11165;Hybrid;135;78,5;1,6;hyundai
2581; I10;2018;7890;Manual;4500;Petrol;145;60,1;1,0;hyundai
2582; Tucson;2019;17500;Semi-Auto;13136;Petrol;150;36,2;1,6;hyundai
2583; I20;2019;10990;Manual;11435;Petrol;150;46,3;1,2;hyundai
2584; Kona;2018;17495;Manual;19;Petrol;145;44,1;1,0;hyundai
2585; Tucson;2017;18899;Automatic;23679;Diesel;150;47,1;2,0;hyundai
2586; Tucson;2017;15730;Semi-Auto;9191;Diesel;125;57,6;1,7;hyundai
2587; I30;2016;8417;Manual;26199;Petrol;145;48,7;1,4;hyundai
2588; Tucson;2017;13095;Manual;26596;Petrol;145;44,8;1,6;hyundai
2589; I30;2018;10733;Manual;38366;Petrol;145;56,5;1,0;hyundai
2590; Tucson;2017;13700;Manual;33110;Diesel;30;61,7;1,7;hyundai
2591; I30;2017;11990;Manual;16570;Petrol;150;52,3;1,4;hyundai
2592; Tucson;2019;18990;Manual;508;Diesel;145;48,7;1,6;hyundai
2593; Tucson;2019;20490;Semi-Auto;4011;Diesel;145;47,1;1,6;hyundai
2594; I10;2019;8990;Manual;1222;Petrol;145;49,6;1,0;hyundai
2595; Kona;2018;18990;Semi-Auto;10167;Petrol;145;42,2;1,6;hyundai
2596; I10;2019;8990;Manual;3000;Petrol;145;49,6;1,0;hyundai
2597; IX20;2016;6990;Manual;38186;Diesel;30;64,2;1,6;hyundai
2598; Tucson;2018;14990;Manual;12964;Petrol;150;44,8;1,6;hyundai
2599; Tucson;2019;22000;Semi-Auto;5000;Petrol;150;36,2;1,6;hyundai
2600; Kona;2020;14990;Manual;3500;Petrol;150;44,1;1,0;hyundai
2601; Kona;2018;14800;Manual;5357;Petrol;150;44,1;1,0;hyundai
2602; Tucson;2018;16990;Manual;10309;Petrol;150;35,3;1,6;hyundai
2603; Tucson;2017;14795;Manual;29000;Diesel;150;61,4;1,7;hyundai
2604; I30;2017;11995;Semi-Auto;19000;Petrol;145;51,4;1,4;hyundai
2605; I10;2019;9295;Manual;7000;Petrol;145;60,1;1,0;hyundai
2606; Tucson;2019;20990;Manual;8045;Hybrid;145;51,4;1,6;hyundai
2607; Tucson;2019;17490;Manual;8009;Petrol;145;34,9;1,6;hyundai
2608; Kona;2019;15990;Manual;7842;Petrol;145;44,1;1,0;hyundai
2609; Tucson;2019;15799;Manual;11958;Petrol;145;34,9;1,6;hyundai
2610; Ioniq;2019;17699;Automatic;9337;Hybrid;135;78,5;1,6;hyundai
2611; I10;2017;6699;Manual;18600;Petrol;30;57,6;1,2;hyundai
2612; I20;2019;13750;Automatic;358;Petrol;145;49,6;1,0;hyundai
2613; Tucson;2017;14499;Manual;15679;Diesel;145;61,7;1,7;hyundai
2614; I800;2018;16699;Automatic;33943;Diesel;145;28,0;2,5;hyundai
2615; Tucson;2017;17899;Manual;8256;Diesel;125;58,9;2,0;hyundai
2616; Tucson;2019;17490;Semi-Auto;17452;Petrol;150;36,2;1,6;hyundai
2617; I10;2018;8995;Semi-Auto;25968;Petrol;150;47,9;1,2;hyundai
2618; Tucson;2015;13369;Manual;29083;Diesel;125;58,9;2,0;hyundai
2619; I20;2019;13290;Manual;3000;Petrol;145;46,3;1,2;hyundai
2620; Kona;2018;15990;Manual;9001;Petrol;145;52,3;1,0;hyundai
2621; I30;2019;23990;Manual;4462;Petrol;145;34,0;2,0;hyundai
2622; IX20;2018;10690;Manual;15853;Petrol;150;50,4;1,4;hyundai
2623; I10;2015;5000;Manual;42692;Petrol;20;61,4;1,0;hyundai
2624; I20;2014;4993;Manual;42545;Petrol;30;57,6;1,2;hyundai
2625; Tucson;2019;24990;Automatic;2324;Hybrid;145;50,4;1,6;hyundai
2626; Kona;2019;19990;Automatic;165;Petrol;145;37,7;1,6;hyundai
2627; Kona;2019;20990;Automatic;144;Petrol;145;37,7;1,6;hyundai
2628; I800;2018;17990;Automatic;36501;Diesel;145;28,0;2,5;hyundai
2629; I20;2019;9890;Manual;12545;Petrol;145;46,3;1,2;hyundai
2630; I20;2019;9699;Manual;17084;Petrol;145;46,3;1,2;hyundai
2631; I20;2019;9699;Manual;17516;Petrol;145;46,3;1,2;hyundai
2632; Tucson;2016;13690;Manual;39002;Diesel;145;54,3;2,0;hyundai
2633; Tucson;2016;13990;Manual;23190;Diesel;30;61,7;1,7;hyundai
2634; I10;2016;7990;Semi-Auto;15047;Petrol;145;47,9;1,2;hyundai
