;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
4107; 2 Series;2016;18995;Semi-Auto;29707;Petrol;205;43,5;2,0;bmw
4108; X3;2015;16998;Semi-Auto;71194;Diesel;150;54,3;2,0;bmw
4109; i3;2015;17481;Automatic;9886;Hybrid;0;470,8;0,0;bmw
4110; 3 Series;2013;11211;Semi-Auto;88400;Diesel;125;58,9;2,0;bmw
4111; 3 Series;2015;17491;Semi-Auto;44700;Petrol;265;37,2;3,0;bmw
4112; X3;2019;31840;Semi-Auto;5687;Diesel;145;54,3;2,0;bmw
4113; 1 Series;2019;23940;Manual;101;Petrol;145;41,5;1,5;bmw
4114; 5 Series;2019;28650;Semi-Auto;105;Diesel;145;60,1;2,0;bmw
4115; 2 Series;2020;22980;Semi-Auto;1550;Petrol;145;38,7;1,5;bmw
4116; X5;2020;51880;Semi-Auto;1501;Diesel;145;37,7;3,0;bmw
4117; 3 Series;2020;32940;Semi-Auto;1550;Diesel;145;50,4;2,0;bmw
4118; X3;2017;21480;Semi-Auto;34824;Diesel;145;54,3;2,0;bmw
4119; 2 Series;2019;19970;Manual;5076;Petrol;145;52,3;1,5;bmw
4120; 1 Series;2016;10016;Manual;45919;Petrol;125;53,3;1,5;bmw
4121; 3 Series;2014;12317;Automatic;49998;Diesel;145;57,6;2,0;bmw
4122; X3;2014;13350;Automatic;60850;Diesel;160;50,4;2,0;bmw
4123; 1 Series;2016;13457;Automatic;36670;Diesel;20;68,9;1,5;bmw
4124; 1 Series;2017;19260;Semi-Auto;29997;Petrol;200;39,8;3,0;bmw
4125; 3 Series;2013;7991;Manual;75000;Diesel;20;68,9;2,0;bmw
4126; 3 Series;2014;8991;Semi-Auto;81641;Diesel;20;68,9;2,0;bmw
4127; 3 Series;2014;13891;Semi-Auto;28173;Diesel;125;58,9;2,0;bmw
4128; 3 Series;2017;17980;Semi-Auto;32181;Diesel;150;57,6;2,0;bmw
4129; 4 Series;2015;16480;Automatic;31935;Diesel;30;65,7;2,0;bmw
4130; 3 Series;2019;28480;Semi-Auto;3838;Diesel;150;48,7;2,0;bmw
4131; 1 Series;2017;17695;Automatic;4632;Petrol;145;54,3;1,5;bmw
4132; X3;2019;35995;Semi-Auto;5904;Petrol;145;30,4;2,0;bmw
4133; X3;2019;35995;Semi-Auto;3986;Petrol;145;30,4;2,0;bmw
4134; X3;2019;34995;Automatic;6123;Diesel;145;54,3;2,0;bmw
4135; 3 Series;2019;30495;Automatic;8;Diesel;145;50,4;2,0;bmw
4136; X1;2019;26980;Semi-Auto;6744;Petrol;150;39,2;2,0;bmw
4137; X5;2019;59980;Semi-Auto;9257;Diesel;150;33,6;3,0;bmw
4138; 3 Series;2017;22480;Semi-Auto;31421;Diesel;150;53,3;3,0;bmw
4139; 2 Series;2017;18675;Automatic;13475;Diesel;145;62,8;2,0;bmw
4140; 1 Series;2013;10995;Semi-Auto;32514;Diesel;30;64,2;2,0;bmw
4141; X1;2015;16995;Automatic;33184;Diesel;125;60,1;2,0;bmw
4142; 3 Series;2017;13795;Manual;15467;Petrol;145;48,7;2,0;bmw
4143; 1 Series;2015;12250;Manual;34473;Petrol;125;52,3;1,5;bmw
4144; 1 Series;2016;11891;Manual;42964;Diesel;20;70,6;1,5;bmw
4145; 2 Series;2019;22995;Automatic;1247;Diesel;145;68,9;2,0;bmw
4146; 1 Series;2019;29995;Semi-Auto;4628;Petrol;145;34,5;2,0;bmw
4147; 2 Series;2016;14995;Automatic;59634;Diesel;145;55,4;2,0;bmw
4148; X1;2016;15995;Manual;46907;Diesel;125;58,9;2,0;bmw
4149; X7;2020;64995;Semi-Auto;3452;Diesel;150;33,6;3,0;bmw
4150; X1;2019;28995;Semi-Auto;4524;Petrol;150;40,9;1,5;bmw
4151; X1;2019;29995;Semi-Auto;2701;Petrol;150;39,8;2,0;bmw
4152; X5;2019;46995;Semi-Auto;5187;Diesel;145;37,7;3,0;bmw
4153; 3 Series;2017;17995;Manual;20438;Diesel;30;64,2;2,0;bmw
4154; 5 Series;2016;19495;Semi-Auto;74836;Diesel;200;47,9;3,0;bmw
4155; X1;2019;27995;Semi-Auto;4663;Petrol;145;37,7;1,5;bmw
4156; 1 Series;2015;12995;Semi-Auto;19022;Petrol;30;58,9;1,5;bmw
4157; 2 Series;2016;16495;Semi-Auto;23604;Petrol;30;55,4;1,5;bmw
4158; 3 Series;2016;17995;Semi-Auto;70538;Diesel;160;51,4;3,0;bmw
4159; 5 Series;2016;17995;Semi-Auto;52511;Diesel;125;60,1;2,0;bmw
4160; 5 Series;2018;24998;Semi-Auto;21756;Diesel;150;60,1;2,0;bmw
4161; X1;2018;19798;Semi-Auto;5666;Petrol;150;46,3;1,5;bmw
4162; 1 Series;2018;18698;Semi-Auto;9312;Diesel;150;65,7;2,0;bmw
4163; 4 Series;2017;18980;Semi-Auto;31250;Diesel;150;65,7;2,0;bmw
4164; 4 Series;2018;26980;Semi-Auto;11612;Petrol;150;41,5;3,0;bmw
4165; 1 Series;2018;17480;Manual;20376;Petrol;150;52,3;1,5;bmw
4166; 1 Series;2017;18980;Semi-Auto;42660;Petrol;150;39,8;3,0;bmw
4167; 4 Series;2018;26980;Semi-Auto;6173;Petrol;150;41,5;3,0;bmw
4168; 1 Series;2016;12980;Manual;18229;Petrol;125;53,3;1,5;bmw
4169; 2 Series;2016;14480;Semi-Auto;19821;Diesel;30;64,2;2,0;bmw
4170; 2 Series;2019;21980;Semi-Auto;7594;Diesel;150;51,4;2,0;bmw
4171; 2 Series;2019;20980;Semi-Auto;7494;Petrol;150;50,4;2,0;bmw
4172; 5 Series;2019;28980;Semi-Auto;3445;Diesel;150;60,1;2,0;bmw
4173; X3;2019;33980;Semi-Auto;9067;Diesel;150;54,3;2,0;bmw
4174; 4 Series;2019;24740;Semi-Auto;101;Diesel;145;60,1;2,0;bmw
4175; 4 Series;2019;27480;Semi-Auto;6196;Diesel;145;50,4;3,0;bmw
4176; 3 Series;2019;25970;Semi-Auto;1501;Diesel;145;52,3;2,0;bmw
4177; 2 Series;2017;13298;Semi-Auto;24536;Diesel;20;68,9;2,0;bmw
4178; 3 Series;2013;8298;Manual;63636;Diesel;20;68,9;2,0;bmw
4179; 2 Series;2018;17498;Semi-Auto;22480;Petrol;145;50,4;1,5;bmw
4180; 1 Series;2017;20298;Semi-Auto;31934;Petrol;200;39,8;3,0;bmw
4181; 2 Series;2017;15998;Semi-Auto;32377;Diesel;145;65,7;2,0;bmw
4182; 3 Series;2014;11998;Semi-Auto;59752;Petrol;205;43,5;2,0;bmw
4183; 2 Series;2017;17495;Semi-Auto;35128;Diesel;150;55,4;2,0;bmw
4184; 1 Series;2019;18480;Manual;5501;Diesel;150;70,6;1,5;bmw
4185; X5;2019;46980;Semi-Auto;2062;Diesel;150;37,7;3,0;bmw
4186; 4 Series;2019;25980;Semi-Auto;4963;Petrol;150;45,6;2,0;bmw
4187; 1 Series;2019;22980;Semi-Auto;5166;Petrol;150;40,4;1,5;bmw
4188; 4 Series;2019;22980;Semi-Auto;8672;Diesel;150;65,7;2,0;bmw
4189; 5 Series;2019;27980;Semi-Auto;5171;Diesel;150;65,7;2,0;bmw
4190; 5 Series;2017;26980;Semi-Auto;24891;Diesel;145;53,3;3,0;bmw
4191; 5 Series;2018;23980;Semi-Auto;19203;Diesel;145;65,7;2,0;bmw
4192; 3 Series;2018;23980;Semi-Auto;11717;Diesel;145;57,7;2,0;bmw
4193; 1 Series;2019;16480;Manual;1501;Diesel;145;68,9;2,0;bmw
4194; 1 Series;2019;16440;Manual;1501;Diesel;145;72,4;1,5;bmw
4195; 3 Series;2019;27440;Semi-Auto;15639;Diesel;145;52,3;2,0;bmw
4196; 1 Series;2019;16440;Manual;13461;Diesel;145;72,4;1,5;bmw
4197; 1 Series;2019;16380;Manual;101;Petrol;145;53,3;1,5;bmw
4198; 4 Series;2019;24970;Semi-Auto;101;Petrol;145;45,6;2,0;bmw
4199; 1 Series;2020;24880;Manual;1550;Diesel;145;53,3;2,0;bmw
4200; 6 Series;2017;27825;Semi-Auto;20643;Diesel;145;51,4;3,0;bmw
4201; 2 Series;2016;17495;Manual;31000;Petrol;260;36,2;3,0;bmw
4202; 7 Series;2019;37999;Semi-Auto;19423;Diesel;150;54,3;3,0;bmw
4203; 2 Series;2019;21980;Semi-Auto;5936;Petrol;145;50,4;2,0;bmw
4204; 2 Series;2019;21980;Semi-Auto;7315;Petrol;145;50,4;2,0;bmw
4205; 2 Series;2014;9480;Manual;46498;Diesel;20;68,9;2,0;bmw
4206; 2 Series;2019;22480;Semi-Auto;1000;Petrol;150;50,4;1,5;bmw
4207; 5 Series;2019;32980;Semi-Auto;8188;Diesel;150;51,4;3,0;bmw
4208; 5 Series;2019;25980;Semi-Auto;5389;Petrol;150;36,2;2,0;bmw
4209; 5 Series;2019;31980;Automatic;1980;Petrol;145;48,7;2,0;bmw
4210; X5;2016;27495;Automatic;57908;Hybrid;0;85,6;2,0;bmw
4211; i3;2015;15498;Automatic;33931;Hybrid;0;470,8;0,0;bmw
4212; 6 Series;2015;21298;Automatic;25757;Diesel;160;49,6;3,0;bmw
4213; 5 Series;2017;22998;Semi-Auto;27395;Diesel;145;60,1;2,0;bmw
4214; 5 Series;2015;15998;Semi-Auto;44436;Diesel;145;53,3;3,0;bmw
4215; 7 Series;2014;21498;Semi-Auto;24528;Petrol;300;32,8;4,4;bmw
4216; X3;2019;34980;Semi-Auto;2311;Diesel;145;54,3;2,0;bmw
4217; 3 Series;2014;11480;Manual;60301;Diesel;30;61,4;2,0;bmw
4218; 5 Series;2015;16980;Semi-Auto;36257;Diesel;145;53,3;3,0;bmw
4219; X1;2019;24980;Semi-Auto;5218;Petrol;145;35,3;2,0;bmw
4220; X1;2019;23700;Semi-Auto;5756;Diesel;145;60,1;2,0;bmw
4221; X2;2019;27000;Semi-Auto;4724;Diesel;145;58,9;2,0;bmw
4222; 1 Series;2019;29980;Automatic;3768;Diesel;145;48,7;2,0;bmw
4223; 5 Series;2019;36480;Automatic;6552;Diesel;145;53,3;3,0;bmw
4224; 4 Series;2019;26980;Automatic;101;Petrol;145;48,7;2,0;bmw
4225; 5 Series;2019;30980;Automatic;102;Petrol;145;50,4;2,0;bmw
4226; 5 Series;2019;32980;Automatic;101;Petrol;145;50,4;2,0;bmw
4227; M4;2019;41980;Semi-Auto;101;Petrol;145;34,0;3,0;bmw
4228; M4;2019;41980;Semi-Auto;101;Petrol;145;34,0;3,0;bmw
4229; M4;2019;41980;Semi-Auto;101;Petrol;145;34,0;3,0;bmw
4230; X4;2019;40980;Automatic;2526;Petrol;145;26,9;3,0;bmw
4231; X3;2019;47980;Automatic;5801;Diesel;145;48,7;3,0;bmw
4232; X5;2019;48980;Semi-Auto;9591;Diesel;145;37,7;3,0;bmw
4233; 4 Series;2019;31480;Automatic;5757;Diesel;145;47,9;3,0;bmw
4234; M3;2018;37991;Manual;18311;Petrol;150;32,1;3,0;bmw
4235; X3;2017;23282;Semi-Auto;30505;Diesel;145;54,3;2,0;bmw
4236; X5;2019;44800;Semi-Auto;12587;Diesel;145;37,7;3,0;bmw
4237; 5 Series;2017;21420;Semi-Auto;31569;Diesel;145;65,7;2,0;bmw
4238; 2 Series;2019;19980;Manual;5701;Diesel;145;64,2;2,0;bmw
4239; 3 Series;2018;22980;Semi-Auto;18286;Diesel;145;56,5;3,0;bmw
4240; 5 Series;2017;24480;Semi-Auto;49329;Diesel;145;60,1;3,0;bmw
4241; 2 Series;2019;20980;Manual;1000;Petrol;145;52,3;1,5;bmw
4242; 2 Series;2019;20980;Manual;1000;Petrol;145;52,3;1,5;bmw
4243; 2 Series;2019;20980;Manual;1000;Petrol;145;52,3;1,5;bmw
4244; 5 Series;2019;27490;Semi-Auto;7000;Petrol;145;50,4;2,0;bmw
4245; Z4;2020;50800;Semi-Auto;1142;Petrol;145;33,2;3,0;bmw
4246; 3 Series;2019;28400;Semi-Auto;7954;Diesel;145;49,6;3,0;bmw
4247; i8;2014;43497;Automatic;41237;Hybrid;0;134,5;1,5;bmw
4248; M5;2019;65000;Semi-Auto;4800;Petrol;145;26,9;4,4;bmw
4249; 1 Series;2016;13260;Manual;20702;Diesel;30;65,7;2,0;bmw
4250; X1;2019;25000;Manual;110;Diesel;145;60,1;2,0;bmw
4251; 3 Series;2015;14590;Semi-Auto;71902;Diesel;125;57,6;2,0;bmw
4252; 4 Series;2019;31480;Automatic;6035;Diesel;145;50,4;3,0;bmw
4253; 1 Series;2019;21480;Semi-Auto;8151;Petrol;145;47,9;2,0;bmw
4254; 1 Series;2016;13780;Manual;29993;Diesel;20;70,6;1,5;bmw
4255; 3 Series;2019;24980;Automatic;7249;Petrol;145;46,3;2,0;bmw
4256; 4 Series;2019;27980;Semi-Auto;8523;Diesel;145;50,4;3,0;bmw
4257; 2 Series;2019;21680;Semi-Auto;8994;Petrol;145;47,9;2,0;bmw
4258; 3 Series;2019;28710;Semi-Auto;4568;Diesel;145;52,3;2,0;bmw
4259; X3;2019;56000;Semi-Auto;4187;Petrol;145;24,8;3,0;bmw
4260; X5;2014;23557;Automatic;58577;Diesel;200;45,6;3,0;bmw
4261; X4;2019;34000;Semi-Auto;8515;Diesel;145;42,8;2,0;bmw
4262; 3 Series;2019;25000;Semi-Auto;19470;Diesel;145;51,4;3,0;bmw
4263; 1 Series;2019;38555;Semi-Auto;2195;Petrol;145;34,5;2,0;bmw
4264; 1 Series;2019;27515;Semi-Auto;3260;Petrol;145;42,8;1,5;bmw
4265; X4;2019;39950;Semi-Auto;5491;Petrol;145;26,9;3,0;bmw
4266; 1 Series;2018;15637;Manual;18021;Petrol;145;37,7;1,5;bmw
4267; 5 Series;2019;44190;Semi-Auto;6187;Petrol;145;37,7;3,0;bmw
4268; M3;2015;29991;Semi-Auto;41500;Petrol;305;34,0;3,0;bmw
4269; 1 Series;2019;21980;Manual;2921;Petrol;145;44,1;1,5;bmw
4270; 1 Series;2019;21980;Manual;2630;Petrol;145;44,1;1,5;bmw
4271; X3;2019;33980;Semi-Auto;7861;Diesel;145;54,3;2,0;bmw
4272; 3 Series;2018;25480;Semi-Auto;14951;Petrol;145;41,5;3,0;bmw
4273; 1 Series;2016;12556;Manual;39726;Diesel;20;72,4;1,5;bmw
4274; 5 Series;2015;19676;Semi-Auto;37749;Diesel;160;49,6;3,0;bmw
4275; 3 Series;2017;18970;Semi-Auto;35269;Diesel;145;56,5;3,0;bmw
4276; 1 Series;2019;21480;Semi-Auto;7796;Petrol;145;47,9;2,0;bmw
4277; 3 Series;2019;25480;Automatic;9839;Diesel;145;57,7;2,0;bmw
4278; 3 Series;2019;28980;Semi-Auto;7851;Petrol;145;42,2;2,0;bmw
4279; 4 Series;2016;19980;Semi-Auto;17117;Diesel;160;52,3;3,0;bmw
4280; 7 Series;2020;57980;Semi-Auto;3301;Diesel;145;41,5;3,0;bmw
4281; 5 Series;2020;33980;Semi-Auto;1175;Diesel;145;62,8;2,0;bmw
4282; 5 Series;2019;37980;Automatic;5265;Diesel;145;51,4;3,0;bmw
4283; 3 Series;2018;21805;Semi-Auto;28013;Diesel;145;53,3;3,0;bmw
4284; 1 Series;2019;21490;Semi-Auto;7801;Petrol;145;47,9;2,0;bmw
4285; X5;2019;47950;Semi-Auto;1080;Petrol;145;27,2;3,0;bmw
4286; X3;2020;51395;Semi-Auto;171;Diesel;145;48,7;3,0;bmw
4287; 3 Series;2020;43970;Semi-Auto;1381;Petrol;145;41,5;2,0;bmw
4288; X4;2019;39480;Automatic;3201;Diesel;145;40,4;3,0;bmw
4289; 3 Series;2018;19785;Semi-Auto;30187;Diesel;145;62,8;2,0;bmw
4290; X5;2016;26510;Automatic;66246;Diesel;200;47,1;3,0;bmw
4291; X3;2017;24991;Semi-Auto;27125;Diesel;150;54,3;2,0;bmw
4292; 3 Series;2016;12991;Manual;37594;Diesel;30;62,8;2,0;bmw
4293; 5 Series;2015;13740;Semi-Auto;56753;Diesel;30;62,8;2,0;bmw
4294; 4 Series;2020;25453;Semi-Auto;2540;Diesel;145;65,7;2,0;bmw
4295; 4 Series;2017;20945;Semi-Auto;34764;Diesel;145;52,3;3,0;bmw
4296; 4 Series;2019;23480;Automatic;6771;Petrol;145;48,7;2,0;bmw
4297; 1 Series;2019;22980;Manual;3744;Petrol;145;44,1;1,5;bmw
4298; 3 Series;2020;32980;Semi-Auto;1001;Diesel;145;50,4;2,0;bmw
4299; 3 Series;2020;32980;Semi-Auto;1000;Diesel;145;50,4;2,0;bmw
4300; 3 Series;2020;32980;Semi-Auto;1000;Diesel;145;50,4;2,0;bmw
4301; 2 Series;2017;22980;Semi-Auto;18688;Petrol;145;39,8;3,0;bmw
4302; 2 Series;2016;14980;Semi-Auto;43774;Diesel;30;64,2;2,0;bmw
4303; X5;2019;50480;Automatic;6215;Diesel;145;37,7;3,0;bmw
4304; X6;2019;40980;Automatic;4155;Diesel;145;44,8;3,0;bmw
4305; 2 Series;2019;21980;Automatic;2728;Petrol;145;50,4;2,0;bmw
4306; 3 Series;2019;32980;Automatic;2561;Diesel;145;49,6;2,0;bmw
4307; 2 Series;2019;34950;Manual;3254;Diesel;145;54,3;1,5;bmw
4308; 4 Series;2019;24480;Automatic;3106;Diesel;145;65,7;2,0;bmw
4309; X3;2019;30850;Semi-Auto;14260;Petrol;145;30,4;2,0;bmw
4310; 1 Series;2017;14127;Manual;43655;Diesel;20;68,9;2,0;bmw
4311; 5 Series;2017;20900;Semi-Auto;40910;Diesel;145;65,7;2,0;bmw
4312; 5 Series;2017;22695;Semi-Auto;14563;Diesel;145;65,7;2,0;bmw
4313; 1 Series;2017;13515;Manual;49335;Diesel;145;68,9;2,0;bmw
4314; 5 Series;2016;19370;Semi-Auto;47937;Diesel;160;51,4;3,0;bmw
4315; 1 Series;2016;14066;Manual;19023;Diesel;20;68,9;2,0;bmw
4316; 5 Series;2018;24600;Semi-Auto;20000;Diesel;150;68,9;2,0;bmw
4317; M4;2017;29991;Semi-Auto;60584;Petrol;150;34,0;3,0;bmw
4318; 1 Series;2018;23491;Manual;12139;Petrol;150;36,2;3,0;bmw
4319; 3 Series;2020;44320;Semi-Auto;160;Diesel;145;49,6;2,0;bmw
4320; 5 Series;2020;54845;Semi-Auto;450;Diesel;145;60,1;3,0;bmw
4321; 5 Series;2019;24990;Semi-Auto;6486;Diesel;145;62,8;2,0;bmw
4322; X1;2017;20950;Semi-Auto;31834;Petrol;160;44,8;2,0;bmw
4323; M4;2019;46000;Semi-Auto;1921;Petrol;145;32,5;3,0;bmw
4324; 2 Series;2015;18991;Semi-Auto;57003;Petrol;260;37,2;3,0;bmw
4325; 1 Series;2017;21800;Semi-Auto;16166;Petrol;145;39,8;3,0;bmw
4326; 5 Series;2019;30991;Semi-Auto;2435;Hybrid;135;156,9;2,0;bmw
4327; 1 Series;2017;16995;Semi-Auto;23426;Petrol;145;47,9;2,0;bmw
4328; 1 Series;2015;16495;Semi-Auto;22886;Diesel;125;61,4;2,0;bmw
4329; 3 Series;2019;26999;Semi-Auto;9000;Diesel;145;52,3;2,0;bmw
4330; 3 Series;2015;16299;Manual;24331;Petrol;200;41,5;2,0;bmw
4331; 4 Series;2016;19999;Semi-Auto;8147;Diesel;30;65,7;2,0;bmw
4332; 6 Series;2016;22500;Semi-Auto;39950;Diesel;205;49,6;3,0;bmw
4333; 1 Series;2019;17980;Manual;7103;Diesel;145;70,6;1,5;bmw
4334; 2 Series;2019;22950;Semi-Auto;3660;Diesel;145;61,4;2,0;bmw
4335; 3 Series;2019;24480;Semi-Auto;298;Diesel;145;53,3;2,0;bmw
4336; 1 Series;2019;19250;Semi-Auto;5298;Diesel;145;67,3;2,0;bmw
4337; 3 Series;2016;15991;Semi-Auto;53331;Diesel;30;64,2;2,0;bmw
4338; X4;2019;36900;Semi-Auto;12855;Diesel;145;40,4;3,0;bmw
4339; X5;2019;51250;Semi-Auto;3658;Diesel;145;37,7;3,0;bmw
4340; X6;2016;44160;Semi-Auto;25684;Petrol;570;25,4;4,4;bmw
4341; 1 Series;2018;22320;Semi-Auto;21341;Petrol;145;32,5;3,0;bmw
4342; 3 Series;2017;27490;Semi-Auto;25632;Diesel;145;49,6;3,0;bmw
4343; 4 Series;2017;19991;Semi-Auto;32351;Diesel;160;52,3;3,0;bmw
4344; 2 Series;2015;19140;Semi-Auto;12117;Petrol;260;35,8;3,0;bmw
4345; 2 Series;2016;16250;Semi-Auto;37014;Diesel;125;57,6;2,0;bmw
4346; M4;2018;34991;Semi-Auto;17923;Petrol;145;34,0;3,0;bmw
4347; 3 Series;2017;17000;Semi-Auto;22639;Petrol;150;48,7;2,0;bmw
4348; 2 Series;2018;19995;Semi-Auto;26101;Diesel;150;60,1;2,0;bmw
4349; M4;2018;55991;Semi-Auto;4000;Petrol;145;33,6;3,0;bmw
4350; X5;2019;59000;Semi-Auto;3276;Diesel;145;33,6;3,0;bmw
4351; 4 Series;2019;29000;Semi-Auto;2963;Diesel;145;60,1;2,0;bmw
4352; 8 Series;2019;54991;Semi-Auto;8966;Petrol;145;33,6;3,0;bmw
4353; 4 Series;2018;27000;Semi-Auto;14519;Diesel;145;50,4;3,0;bmw
4354; M2;2019;37990;Semi-Auto;19548;Petrol;145;29,1;3,0;bmw
4355; 1 Series;2016;11499;Manual;25000;Diesel;20;70,6;1,5;bmw
4356; 4 Series;2015;17495;Semi-Auto;12836;Diesel;30;65,7;2,0;bmw
4357; X5;2016;26995;Automatic;46126;Diesel;200;47,1;3,0;bmw
4358; 2 Series;2018;17495;Automatic;10526;Petrol;145;40,9;1,5;bmw
4359; X3;2016;20991;Semi-Auto;28737;Diesel;150;54,3;2,0;bmw
4360; 5 Series;2015;15990;Semi-Auto;17324;Diesel;30;62,8;2,0;bmw
4361; 3 Series;2018;21380;Semi-Auto;6641;Petrol;145;48,7;2,0;bmw
4362; 2 Series;2019;19950;Semi-Auto;8973;Diesel;145;49,6;2,0;bmw
4363; X3;2017;27980;Semi-Auto;14130;Diesel;150;48,7;3,0;bmw
4364; 4 Series;2016;17580;Semi-Auto;29387;Petrol;165;44,8;2,0;bmw
4365; 1 Series;2017;15490;Semi-Auto;57796;Diesel;150;67,3;2,0;bmw
4366; 1 Series;2017;15280;Manual;10191;Diesel;150;68,9;2,0;bmw
4367; 7 Series;2019;38980;Semi-Auto;11126;Diesel;150;58,9;3,0;bmw
4368; X2;2019;26950;Semi-Auto;7989;Petrol;150;39,2;2,0;bmw
4369; M4;2019;45940;Semi-Auto;3447;Petrol;145;34,0;3,0;bmw
4370; 1 Series;2018;17280;Semi-Auto;20033;Diesel;145;67,3;2,0;bmw
4371; X2;2019;22000;Manual;4931;Petrol;145;41,5;1,5;bmw
4372; 2 Series;2019;24590;Semi-Auto;3300;Diesel;145;48,7;2,0;bmw
4373; 5 Series;2019;28810;Semi-Auto;5211;Diesel;145;65,7;2,0;bmw
4374; 3 Series;2019;25000;Semi-Auto;3932;Diesel;145;62,8;2,0;bmw
4375; 2 Series;2020;28655;Manual;3297;Petrol;145;52,3;1,5;bmw
4376; X2;2020;34360;Semi-Auto;835;Petrol;145;38,7;2,0;bmw
4377; X1;2020;35040;Semi-Auto;562;Diesel;145;60,1;2,0;bmw
4378; 3 Series;2013;12480;Semi-Auto;37603;Diesel;30;62,8;2,0;bmw
4379; 2 Series;2019;18480;Semi-Auto;5356;Petrol;145;42,2;1,5;bmw
4380; 3 Series;2019;23980;Manual;2926;Diesel;145;56,5;2,0;bmw
4381; 1 Series;2017;13680;Manual;24780;Petrol;145;53,3;1,5;bmw
4382; X3;2014;19640;Semi-Auto;80078;Diesel;200;47,1;3,0;bmw
4383; 2 Series;2018;18791;Semi-Auto;11984;Petrol;145;48,7;2,0;bmw
4384; i8;2019;64750;Automatic;2277;Hybrid;140;141,2;1,5;bmw
4385; 1 Series;2019;22940;Semi-Auto;1320;Petrol;150;40,4;1,5;bmw
4386; 4 Series;2019;24970;Semi-Auto;4415;Petrol;145;45,6;2,0;bmw
4387; 1 Series;2019;19250;Semi-Auto;6173;Diesel;145;67,3;2,0;bmw
4388; Z4;2019;38850;Semi-Auto;1561;Petrol;150;33,2;3,0;bmw
4389; X2;2019;26940;Semi-Auto;6055;Diesel;150;58,9;2,0;bmw
4390; X2;2018;23000;Semi-Auto;10342;Petrol;145;39,2;2,0;bmw
4391; 1 Series;2017;16995;Automatic;13552;Diesel;145;68,9;1,5;bmw
4392; 1 Series;2016;11980;Manual;49629;Petrol;125;53,3;1,5;bmw
4393; 3 Series;2019;27940;Semi-Auto;4916;Petrol;145;45,6;2,0;bmw
4394; 1 Series;2019;18440;Semi-Auto;7561;Diesel;145;47,9;1,5;bmw
4395; 5 Series;2020;26450;Semi-Auto;25;Diesel;145;65,7;2,0;bmw
4396; X1;2019;25980;Semi-Auto;8083;Diesel;145;60,1;2,0;bmw
4397; 4 Series;2019;28970;Semi-Auto;11075;Diesel;145;50,4;3,0;bmw
4398; 5 Series;2019;28380;Semi-Auto;6;Diesel;145;65,7;2,0;bmw
4399; 3 Series;2019;25940;Semi-Auto;7726;Diesel;145;53,3;2,0;bmw
4400; X2;2019;29980;Semi-Auto;9882;Petrol;145;34,0;2,0;bmw
4401; 3 Series;2017;17490;Semi-Auto;29009;Diesel;150;64,2;2,0;bmw
4402; X5;2014;24480;Automatic;66088;Diesel;205;47,1;3,0;bmw
4403; 3 Series;2018;17290;Semi-Auto;8988;Diesel;150;68,9;2,0;bmw
4404; 3 Series;2018;24280;Semi-Auto;20606;Petrol;150;46,3;2,0;bmw
4405; 2 Series;2017;15480;Manual;23430;Petrol;150;55,4;1,5;bmw
4406; X2;2019;26940;Semi-Auto;6659;Diesel;150;58,9;2,0;bmw
4407; 5 Series;2019;27750;Semi-Auto;500;Hybrid;145;49,6;2,0;bmw
4408; 5 Series;2019;24980;Semi-Auto;5196;Diesel;145;65,7;2,0;bmw
4409; X3;2019;31940;Semi-Auto;4238;Petrol;145;30,4;2,0;bmw
4410; 3 Series;2020;28980;Semi-Auto;892;Petrol;145;42,2;2,0;bmw
4411; X3;2020;34440;Semi-Auto;105;Diesel;145;54,3;2,0;bmw
4412; X2;2020;26850;Semi-Auto;105;Diesel;145;50,4;2,0;bmw
4413; 3 Series;2019;32940;Semi-Auto;7258;Diesel;145;49,6;2,0;bmw
4414; 3 Series;2015;17990;Semi-Auto;31835;Diesel;145;56,5;3,0;bmw
4415; 1 Series;2017;19680;Semi-Auto;15385;Diesel;145;61,4;2,0;bmw
4416; 5 Series;2015;21857;Semi-Auto;44183;Diesel;160;49,6;3,0;bmw
4417; 5 Series;2017;28920;Semi-Auto;22158;Diesel;145;51,4;3,0;bmw
4418; X5;2019;46991;Semi-Auto;7260;Diesel;145;37,7;3,0;bmw
4419; X5;2019;46991;Semi-Auto;8778;Diesel;145;37,7;3,0;bmw
4420; 1 Series;2019;29980;Semi-Auto;5369;Petrol;150;34,5;2,0;bmw
4421; 2 Series;2018;18890;Semi-Auto;13472;Petrol;145;50,4;1,5;bmw
4422; 2 Series;2016;13998;Manual;18807;Diesel;20;74,3;1,5;bmw
4423; 2 Series;2018;16998;Semi-Auto;9511;Petrol;150;50,4;2,0;bmw
4424; X5;2019;47440;Semi-Auto;9415;Diesel;145;37,7;3,0;bmw
4425; 3 Series;2019;30650;Automatic;7491;Petrol;145;41,5;2,0;bmw
4426; X3;2019;34440;Semi-Auto;105;Diesel;145;54,3;2,0;bmw
4427; 3 Series;2013;10010;Semi-Auto;58916;Diesel;30;65,7;2,0;bmw
4428; 3 Series;2014;11471;Manual;24904;Petrol;165;44,8;2,0;bmw
4429; 1 Series;2017;21498;Manual;16273;Petrol;145;36,2;3,0;bmw
4430; 3 Series;2017;13298;Semi-Auto;60406;Diesel;145;74,3;2,0;bmw
