;model;year;price;transmission;mileage;fuelType;tax;mpg;engineSize;brand
3653; Octavia;2019;20990;Semi-Auto;5000;Diesel;145;53,3;2,0;skoda
3654; Scala;2019;16990;Semi-Auto;1500;Petrol;145;45,6;1,5;skoda
3655; Fabia;2017;7340;Manual;20350;Petrol;20;58,8;1,0;skoda
3656; Fabia;2017;8890;Manual;19810;Petrol;20;60,1;1,2;skoda
3657; Citigo;2016;6890;Manual;19710;Petrol;20;62,8;1,0;skoda
3658; Fabia;2019;12995;Semi-Auto;14541;Petrol;145;60,1;1,0;skoda
3659; Fabia;2019;10160;Manual;10882;Petrol;145;61,4;1,0;skoda
3660; Octavia;2016;11890;Semi-Auto;24054;Petrol;30;58,9;1,4;skoda
3661; Kodiaq;2020;31490;Automatic;1522;Diesel;145;39,2;2,0;skoda
3662; Superb;2016;15990;Semi-Auto;11066;Petrol;30;55,4;1,4;skoda
3663; Scala;2019;15990;Semi-Auto;3430;Petrol;145;45,6;1,5;skoda
3664; Fabia;2019;12990;Manual;3000;Petrol;145;51,4;1,0;skoda
3665; Superb;2019;24990;Semi-Auto;50;Petrol;145;38,2;2,0;skoda
3666; Octavia;2017;12490;Manual;16040;Petrol;145;54,3;1,4;skoda
3667; Superb;2019;25990;Semi-Auto;13000;Diesel;145;61,4;2,0;skoda
3668; Citigo;2016;5990;Manual;25188;Petrol;20;62,8;1,0;skoda
3669; Octavia;2019;17990;Manual;10000;Diesel;145;67,3;1,6;skoda
3670; Karoq;2018;17490;Manual;7074;Petrol;145;40,4;1,0;skoda
3671; Fabia;2016;7290;Manual;39806;Diesel;0;78,6;1,4;skoda
3672; Octavia;2017;13490;Semi-Auto;17704;Diesel;30;64,2;2,0;skoda
3673; Kodiaq;2017;20490;Automatic;22710;Petrol;145;44,8;1,4;skoda
3674; Kodiaq;2017;25490;Automatic;35044;Petrol;145;38,2;2,0;skoda
3675; Octavia;2017;10990;Manual;20490;Petrol;145;54,3;1,4;skoda
3676; Fabia;2018;9490;Manual;18365;Petrol;145;64,2;1,0;skoda
3677; Octavia;2019;14995;Semi-Auto;9124;Petrol;145;55,4;1,5;skoda
3678; Octavia;2019;16750;Automatic;4915;Petrol;145;55,4;1,5;skoda
3679; Scala;2019;17495;Semi-Auto;2742;Petrol;145;45,6;1,5;skoda
3680; Superb;2013;11995;Semi-Auto;50112;Diesel;160;52,3;2,0;skoda
3681; Rapid;2017;8495;Semi-Auto;33558;Petrol;150;58,9;1,4;skoda
3682; Citigo;2017;7895;Manual;3342;Petrol;145;68,9;1,0;skoda
3683; Kodiaq;2019;27495;Automatic;5460;Petrol;145;36,7;1,5;skoda
3684; Citigo;2017;6395;Manual;36609;Petrol;20;64,2;1,0;skoda
3685; Kodiaq;2018;25990;Automatic;15218;Petrol;145;38,2;2,0;skoda
3686; Fabia;2018;10290;Manual;12901;Petrol;145;64,2;1,0;skoda
3687; Yeti Outdoor;2015;9290;Manual;42459;Diesel;145;55,4;2,0;skoda
3688; Citigo;2017;6490;Manual;21098;Petrol;145;64,2;1,0;skoda
3689; Yeti Outdoor;2017;13790;Semi-Auto;21498;Petrol;145;51,4;1,2;skoda
3690; Fabia;2019;9990;Manual;3296;Petrol;145;57,7;1,0;skoda
3691; Octavia;2017;12590;Semi-Auto;27976;Petrol;145;57,7;1,4;skoda
3692; Octavia;2019;19490;Manual;7617;Petrol;145;36,7;2,0;skoda
3693; Octavia;2013;7295;Manual;50657;Petrol;125;53,3;1,4;skoda
3694; Fabia;2019;12995;Semi-Auto;13120;Petrol;145;60,1;1,0;skoda
3695; Rapid;2017;9495;Manual;31640;Petrol;150;61,4;1,0;skoda
3696; Octavia;2019;14395;Manual;9373;Diesel;150;67,3;1,6;skoda
3697; Octavia;2019;14295;Manual;10887;Diesel;150;67,3;1,6;skoda
3698; Yeti;2015;10480;Manual;32800;Diesel;165;49,6;2,0;skoda
3699; Superb;2016;16195;Semi-Auto;11200;Diesel;30;62,8;2,0;skoda
3700; Yeti Outdoor;2017;12860;Semi-Auto;23280;Petrol;125;51,4;1,2;skoda
3701; Scala;2020;16990;Semi-Auto;3569;Petrol;145;47,1;1,0;skoda
3702; Yeti Outdoor;2017;16190;Semi-Auto;25989;Diesel;145;51,4;2,0;skoda
3703; Yeti Outdoor;2016;15250;Manual;31234;Petrol;160;44,8;1,4;skoda
3704; Yeti Outdoor;2014;8999;Semi-Auto;40784;Petrol;160;44,8;1,2;skoda
3705; Octavia;2018;13490;Manual;23146;Diesel;145;65,7;2,0;skoda
3706; Fabia;2018;10500;Manual;5261;Petrol;145;57,7;1,0;skoda
3707; Fabia;2017;7995;Manual;33446;Petrol;20;60,1;1,2;skoda
3708; Fabia;2015;6580;Manual;65902;Diesel;0;83,1;1,4;skoda
3709; Kodiaq;2017;22480;Automatic;38733;Diesel;145;49,6;2,0;skoda
3710; Fabia;2017;10495;Semi-Auto;15426;Petrol;20;60,1;1,2;skoda
3711; Citigo;2017;6795;Manual;28309;Petrol;150;64,2;1,0;skoda
3712; Superb;2019;25995;Semi-Auto;13;Petrol;145;38,2;2,0;skoda
3713; Fabia;2017;11495;Semi-Auto;11184;Petrol;20;60,1;1,2;skoda
3714; Yeti Outdoor;2017;12995;Semi-Auto;12034;Petrol;125;51,4;1,2;skoda
3715; Fabia;2019;11495;Manual;3091;Petrol;145;61,4;1,0;skoda
3716; Yeti Outdoor;2017;12795;Semi-Auto;21183;Petrol;145;51,4;1,2;skoda
3717; Octavia;2016;10295;Semi-Auto;34907;Petrol;20;62,8;1,0;skoda
3718; Fabia;2019;12995;Semi-Auto;14140;Petrol;145;60,1;1,0;skoda
3719; Karoq;2019;18995;Manual;3169;Petrol;145;52,3;1,5;skoda
3720; Octavia;2015;8990;Manual;43480;Diesel;0;74,3;1,6;skoda
3721; Superb;2017;11060;Semi-Auto;82370;Diesel;145;62,8;2,0;skoda
3722; Citigo;2018;7700;Manual;10020;Petrol;145;64,2;1,0;skoda
3723; Fabia;2016;10670;Semi-Auto;18790;Petrol;20;60,1;1,2;skoda
3724; Rapid;2015;6040;Manual;76160;Diesel;0;67,3;1,6;skoda
3725; Octavia;2016;9377;Manual;30996;Petrol;30;55,4;1,4;skoda
3726; Fabia;2017;10580;Semi-Auto;15170;Petrol;145;61,4;1,0;skoda
3727; Citigo;2017;5995;Manual;22174;Petrol;20;64,2;1,0;skoda
3728; Citigo;2017;5995;Manual;22174;Petrol;20;64,2;1,0;skoda
3729; Octavia;2017;17350;Semi-Auto;15229;Diesel;145;57,7;2,0;skoda
3730; Octavia;2017;16490;Semi-Auto;30121;Diesel;145;57,7;2,0;skoda
3731; Scala;2020;21450;Semi-Auto;1000;Petrol;145;47,1;1,0;skoda
3732; Kodiaq;2020;33450;Automatic;6000;Diesel;145;39,2;2,0;skoda
3733; Citigo;2017;6995;Manual;7536;Petrol;150;64,2;1,0;skoda
3734; Citigo;2018;7330;Manual;10069;Petrol;145;64,2;1,0;skoda
3735; Fabia;2016;6975;Manual;18500;Petrol;20;58,8;1,0;skoda
3736; Citigo;2016;6110;Manual;16184;Petrol;20;62,8;1,0;skoda
3737; Fabia;2018;8900;Manual;20414;Petrol;145;64,2;1,0;skoda
3738; Fabia;2018;9400;Manual;14592;Petrol;145;64,2;1,0;skoda
3739; Fabia;2018;9400;Manual;17014;Petrol;145;64,2;1,0;skoda
3740; Fabia;2018;9400;Manual;14519;Petrol;145;64,2;1,0;skoda
3741; Scala;2020;17450;Semi-Auto;3000;Petrol;145;47,1;1,0;skoda
3742; Fabia;2017;9750;Semi-Auto;31136;Petrol;145;60,1;1,2;skoda
3743; Octavia;2017;18290;Semi-Auto;20698;Diesel;145;55,4;2,0;skoda
3744; Yeti Outdoor;2017;15190;Manual;20939;Diesel;145;62,8;2,0;skoda
3745; Octavia;2018;13750;Manual;22018;Diesel;145;68,9;1,6;skoda
3746; Superb;2017;16850;Semi-Auto;29103;Diesel;145;58,9;2,0;skoda
3747; Kodiaq;2019;22990;Automatic;4404;Petrol;145;37,7;1,5;skoda
3748; Fabia;2017;8450;Manual;19865;Petrol;20;60,1;1,2;skoda
3749; Octavia;2018;19270;Semi-Auto;28057;Petrol;145;44,1;2,0;skoda
3750; Fabia;2020;11990;Manual;835;Petrol;145;47,1;1,0;skoda
3751; Rapid;2016;6450;Manual;46346;Petrol;20;60,1;1,2;skoda
3752; Octavia;2018;13450;Manual;32127;Diesel;150;65,7;2,0;skoda
3753; Fabia;2018;13250;Semi-Auto;14020;Petrol;145;61,4;1,0;skoda
3754; Roomster;2014;5950;Manual;41498;Diesel;125;60,1;1,6;skoda
3755; Fabia;2016;8250;Manual;21648;Petrol;20;60,1;1,2;skoda
3756; Yeti Outdoor;2017;13750;Manual;21323;Diesel;145;62,8;2,0;skoda
3757; Yeti Outdoor;2016;11450;Manual;35000;Diesel;30;62,8;2,0;skoda
3758; Fabia;2017;8450;Manual;23846;Petrol;145;64,2;1,0;skoda
3759; Octavia;2019;16750;Manual;4088;Petrol;145;55,4;1,5;skoda
3760; Octavia;2017;10950;Manual;51840;Diesel;145;65,7;2,0;skoda
3761; Yeti Outdoor;2015;9370;Semi-Auto;53719;Petrol;125;51,4;1,2;skoda
3762; Fabia;2016;7450;Manual;24310;Petrol;20;58,8;1,0;skoda
3763; Octavia;2020;20950;Semi-Auto;3000;Petrol;145;47,9;2,0;skoda
3764; Superb;2019;25250;Semi-Auto;4000;Petrol;145;38,2;2,0;skoda
3765; Octavia;2017;11750;Manual;10326;Diesel;145;68,9;1,6;skoda
3766; Superb;2019;26950;Automatic;7616;Diesel;145;47,1;2,0;skoda
3767; Octavia;2019;23250;Automatic;3500;Diesel;145;44,1;2,0;skoda
3768; Fabia;2017;10250;Semi-Auto;21052;Diesel;145;70,6;1,4;skoda
3769; Fabia;2020;13750;Manual;710;Petrol;145;52,3;1,0;skoda
3770; Fabia;2019;11750;Manual;8000;Petrol;145;61,4;1,0;skoda
3771; Octavia;2017;10950;Manual;31000;Diesel;0;72,4;1,6;skoda
3772; Kodiaq;2019;32450;Automatic;8979;Diesel;145;37,2;2,0;skoda
3773; Fabia;2019;11950;Manual;4025;Petrol;145;51,4;1,0;skoda
3774; Octavia;2018;14650;Manual;14162;Petrol;150;58,9;1,0;skoda
3775; Octavia;2018;13950;Semi-Auto;32034;Diesel;150;72,4;1,6;skoda
3776; Octavia;2019;20450;Semi-Auto;5000;Petrol;145;47,9;2,0;skoda
3777; Octavia;2015;7450;Manual;57237;Diesel;0;74,3;1,6;skoda
3778; Karoq;2018;16950;Automatic;9327;Petrol;145;54,3;1,0;skoda
3779; Octavia;2019;18250;Semi-Auto;7000;Petrol;145;55,4;1,5;skoda
3780; Scala;2020;17950;Manual;1000;Petrol;145;49,6;1,0;skoda
3781; Kamiq;2020;20950;Manual;1000;Petrol;145;47,1;1,0;skoda
3782; Citigo;2016;5700;Manual;17830;Petrol;20;62,8;1,0;skoda
3783; Fabia;2019;13450;Manual;3079;Petrol;145;50,4;1,0;skoda
3784; Scala;2019;17890;Manual;2083;Petrol;145;49,6;1,0;skoda
3785; Kodiaq;2018;22990;Automatic;45706;Diesel;145;49,6;2,0;skoda
3786; Fabia;2017;8190;Manual;31504;Petrol;145;64,2;1,0;skoda
3787; Fabia;2017;7890;Manual;42864;Petrol;145;60,1;1,2;skoda
3788; Fabia;2018;8990;Manual;13687;Petrol;145;64,2;1,0;skoda
3789; Octavia;2017;17750;Semi-Auto;21492;Diesel;145;57,7;2,0;skoda
3790; Superb;2019;25990;Semi-Auto;4365;Diesel;145;47,1;2,0;skoda
3791; Octavia;2019;19990;Semi-Auto;2648;Petrol;145;44,8;1,5;skoda
3792; Octavia;2018;17490;Semi-Auto;38025;Diesel;145;55,4;2,0;skoda
3793; Kamiq;2019;21750;Semi-Auto;50;Petrol;145;43,5;1,5;skoda
3794; Fabia;2019;11450;Manual;1001;Petrol;145;47,1;1,0;skoda
3795; Fabia;2018;9950;Manual;8210;Petrol;145;57,7;1,0;skoda
3796; Rapid;2015;5950;Manual;53549;Diesel;30;64,2;1,6;skoda
3797; Kodiaq;2019;31450;Automatic;6000;Diesel;145;39,2;2,0;skoda
3798; Octavia;2019;24750;Automatic;100;Diesel;145;67,3;2,0;skoda
3799; Superb;2018;16950;Semi-Auto;20962;Diesel;150;62,8;2,0;skoda
3800; Fabia;2019;11950;Manual;3525;Petrol;145;51,4;1,0;skoda
3801; Octavia;2019;18950;Automatic;5040;Diesel;145;72,4;1,6;skoda
3802; Superb;2019;28950;Automatic;6000;Diesel;145;47,1;2,0;skoda
3803; Fabia;2019;9950;Manual;1200;Petrol;145;47,9;1,0;skoda
3804; Kamiq;2019;20450;Semi-Auto;1001;Petrol;145;45,6;1,0;skoda
3805; Citigo;2017;7750;Manual;22588;Petrol;20;64,2;1,0;skoda
3806; Kodiaq;2019;33750;Semi-Auto;6769;Diesel;145;39,2;2,0;skoda
3807; Octavia;2018;13990;Semi-Auto;16569;Petrol;145;55,4;1,5;skoda
3808; Yeti Outdoor;2017;13890;Semi-Auto;32966;Petrol;145;51,4;1,2;skoda
3809; Kamiq;2019;16990;Manual;2287;Petrol;145;49,6;1,0;skoda
3810; Kamiq;2020;20950;Semi-Auto;3927;Petrol;150;43,5;1,5;skoda
3811; Karoq;2018;20190;Manual;25197;Petrol;150;51,4;1,5;skoda
3812; Fabia;2013;4490;Manual;85860;Petrol;125;53,3;1,2;skoda
3813; Rapid;2017;9280;Manual;28273;Petrol;150;57,7;1,2;skoda
3814; Fabia;2018;8950;Manual;14800;Petrol;145;64,2;1,0;skoda
3815; Fabia;2018;10350;Manual;13988;Petrol;145;64,2;1,0;skoda
3816; Fabia;2018;12450;Semi-Auto;14100;Petrol;145;61,4;1,0;skoda
3817; Superb;2017;15500;Manual;30319;Diesel;145;65,7;2,0;skoda
3818; Citigo;2018;8110;Manual;8490;Petrol;145;67,3;1,0;skoda
3819; Superb;2017;17500;Manual;14817;Petrol;145;53,3;1,4;skoda
3820; Superb;2015;11691;Semi-Auto;25166;Diesel;150;53,3;2,0;skoda
3821; Fabia;2019;10650;Manual;5665;Petrol;145;61,4;1,0;skoda
3822; Fabia;2017;10950;Semi-Auto;22387;Petrol;145;61,4;1,0;skoda
3823; Superb;2019;23450;Automatic;11466;Diesel;145;62,8;2,0;skoda
3824; Fabia;2017;10950;Manual;30824;Petrol;145;64,2;1,0;skoda
3825; Kamiq;2019;19950;Manual;1234;Petrol;145;47,1;1,5;skoda
3826; Superb;2018;21950;Semi-Auto;20012;Petrol;150;43,5;2,0;skoda
3827; Karoq;2018;20450;Automatic;14120;Petrol;145;50,4;1,5;skoda
3828; Fabia;2017;10950;Manual;15288;Petrol;150;64,2;1,0;skoda
3829; Fabia;2017;11950;Manual;16818;Petrol;20;58,9;1,2;skoda
3830; Yeti Outdoor;2015;11250;Manual;31303;Petrol;125;51,4;1,2;skoda
3831; Citigo;2016;7990;Automatic;6900;Petrol;0;65,7;1,0;skoda
3832; Superb;2017;15490;Semi-Auto;30250;Petrol;150;53,3;1,4;skoda
3833; Kodiaq;2018;27450;Automatic;3364;Diesel;150;49,6;2,0;skoda
3834; Octavia;2019;10995;Manual;59434;Diesel;145;68,9;1,6;skoda
3835; Fabia;2016;8950;Manual;14551;Petrol;20;60,1;1,2;skoda
3836; Karoq;2018;18450;Automatic;5504;Petrol;145;54,3;1,0;skoda
3837; Citigo;2018;7250;Manual;23500;Petrol;145;64,2;1,0;skoda
3838; Octavia;2019;23850;Automatic;100;Diesel;145;45,6;2,0;skoda
3839; Kamiq;2019;19950;Manual;2500;Petrol;145;47,9;1,0;skoda
3840; Kamiq;2019;22950;Semi-Auto;1001;Petrol;145;43,5;1,5;skoda
3841; Kodiaq;2019;33950;Automatic;3500;Diesel;145;39,2;2,0;skoda
3842; Rapid;2017;8450;Manual;20795;Petrol;20;57,7;1,2;skoda
3843; Kamiq;2019;19950;Manual;1234;Petrol;145;47,9;1,0;skoda
3844; Octavia;2020;20950;Semi-Auto;1234;Diesel;145;54,3;2,0;skoda
3845; Fabia;2019;13450;Manual;1234;Petrol;145;51,4;1,0;skoda
3846; Octavia;2019;18450;Manual;3297;Petrol;145;50,4;1,5;skoda
3847; Superb;2019;28950;Automatic;9229;Diesel;145;47,1;2,0;skoda
3848; Kodiaq;2019;28950;Automatic;8632;Diesel;145;42,2;2,0;skoda
3849; Fabia;2019;13750;Manual;1234;Petrol;145;52,3;1,0;skoda
3850; Yeti Outdoor;2017;12995;Semi-Auto;41974;Petrol;125;51,4;1,2;skoda
3851; Octavia;2015;8495;Manual;58268;Petrol;30;53,3;1,4;skoda
3852; Octavia;2017;12490;Manual;43700;Diesel;150;68,9;1,6;skoda
3853; Fabia;2017;10495;Manual;19159;Petrol;150;64,2;1,0;skoda
3854; Fabia;2018;12995;Semi-Auto;9800;Petrol;150;61,4;1,0;skoda
3855; Fabia;2018;10495;Manual;6103;Petrol;150;64,2;1,0;skoda
3856; Octavia;2018;13990;Manual;19272;Petrol;145;53,3;1,4;skoda
3857; Fabia;2016;10622;Semi-Auto;13890;Petrol;20;60,1;1,2;skoda
3858; Kodiaq;2017;17250;Automatic;23588;Petrol;145;44,8;1,4;skoda
3859; Kodiaq;2018;20495;Semi-Auto;21645;Petrol;145;39,8;1,4;skoda
3860; Yeti Outdoor;2016;11995;Semi-Auto;38810;Petrol;125;51,4;1,2;skoda
3861; Citigo;2018;8995;Manual;1509;Petrol;150;65,7;1,0;skoda
3862; Fabia;2017;11490;Semi-Auto;16648;Petrol;145;61,4;1,0;skoda
3863; Kodiaq;2018;25495;Semi-Auto;9262;Diesel;145;49,6;2,0;skoda
3864; Fabia;2017;8200;Manual;31625;Petrol;20;60,1;1,2;skoda
3865; Yeti Outdoor;2017;11000;Semi-Auto;55373;Petrol;125;51,4;1,2;skoda
3866; Fabia;2014;5691;Manual;23757;Petrol;125;49,6;1,2;skoda
3867; Yeti Outdoor;2017;14395;Semi-Auto;5301;Petrol;125;51,4;1,2;skoda
3868; Superb;2016;13995;Semi-Auto;25000;Diesel;30;62,8;2,0;skoda
3869; Superb;2018;14950;Manual;23500;Diesel;150;67,3;1,6;skoda
3870; Kodiaq;2019;33450;Semi-Auto;5329;Diesel;145;39,2;2,0;skoda
3871; Yeti Outdoor;2017;13250;Manual;24601;Diesel;30;62,8;2,0;skoda
3872; Fabia;2019;12950;Manual;1234;Petrol;145;51,4;1,0;skoda
3873; Octavia;2019;19950;Manual;18;Diesel;145;54,3;2,0;skoda
3874; Fabia;2016;7990;Manual;18779;Petrol;20;58,8;1,0;skoda
3875; Scala;2019;17490;Semi-Auto;2708;Petrol;145;45,6;1,5;skoda
3876; Scala;2019;14990;Manual;4530;Petrol;145;49,6;1,0;skoda
3877; Karoq;2020;29995;Manual;2000;Diesel;145;42,8;2,0;skoda
3878; Fabia;2020;12995;Manual;500;Petrol;145;52,3;1,0;skoda
3879; Fabia;2017;11495;Manual;17001;Petrol;20;58,9;1,2;skoda
3880; Superb;2019;22390;Manual;4531;Petrol;150;42,2;1,5;skoda
3881; Fabia;2019;12350;Manual;3201;Petrol;145;61,4;1,0;skoda
3882; Citigo;2016;6950;Manual;14631;Petrol;20;62,8;1,0;skoda
3883; Octavia;2019;14950;Semi-Auto;11566;Petrol;145;47,1;1,5;skoda
3884; Superb;2017;15450;Manual;20868;Petrol;145;56,5;1,4;skoda
3885; Octavia;2019;15450;Semi-Auto;15229;Petrol;150;54,3;1,5;skoda
3886; Scala;2019;15650;Manual;1149;Petrol;145;49,6;1,0;skoda
3887; Fabia;2019;11950;Manual;11552;Petrol;145;61,4;1,0;skoda
3888; Octavia;2018;14990;Semi-Auto;15250;Petrol;145;56,5;1,5;skoda
3889; Karoq;2019;21490;Manual;4185;Petrol;145;51,4;1,5;skoda
3890; Yeti Outdoor;2016;14250;Semi-Auto;20000;Diesel;160;51,4;2,0;skoda
3891; Rapid;2018;11795;Semi-Auto;13553;Petrol;145;58,9;1,0;skoda
3892; Fabia;2019;13490;Semi-Auto;12095;Petrol;145;60,1;1,0;skoda
3893; Citigo;2018;8995;Manual;11212;Petrol;145;67,3;1,0;skoda
3894; Superb;2019;20990;Manual;12100;Petrol;145;40,9;1,5;skoda
3895; Karoq;2019;21690;Automatic;3225;Petrol;145;41,5;1,5;skoda
3896; Citigo;2016;6950;Manual;21335;Petrol;20;62,8;1,0;skoda
3897; Yeti Outdoor;2017;10950;Manual;58636;Diesel;150;53,3;2,0;skoda
3898; Kodiaq;2020;32950;Automatic;4134;Diesel;145;39,2;2,0;skoda
3899; Octavia;2015;13950;Manual;41944;Diesel;30;62,8;2,0;skoda
3900; Octavia;2018;16450;Semi-Auto;7943;Petrol;150;55,4;1,5;skoda
3901; Yeti;2016;12450;Manual;13383;Diesel;30;62,8;2,0;skoda
3902; Fabia;2017;10750;Semi-Auto;14902;Petrol;150;61,4;1,0;skoda
3903; Superb;2013;9950;Manual;48192;Diesel;30;61,4;2,0;skoda
3904; Fabia;2019;11750;Manual;13617;Petrol;145;61,4;1,0;skoda
3905; Octavia;2019;13950;Manual;11056;Petrol;145;55,4;1,5;skoda
3906; Kodiaq;2019;27450;Automatic;5028;Petrol;145;34,0;1,5;skoda
3907; Kodiaq;2018;21990;Automatic;9898;Petrol;145;44,8;1,4;skoda
3908; Rapid;2017;8990;Manual;42536;Petrol;145;61,4;1,0;skoda
3909; Kodiaq;2020;23490;Automatic;4522;Diesel;145;49,6;2,0;skoda
3910; Superb;2019;24990;Automatic;2182;Petrol;145;38,2;2,0;skoda
3911; Fabia;2019;12490;Manual;1452;Petrol;145;51,4;1,0;skoda
3912; Fabia;2015;10590;Semi-Auto;6456;Petrol;20;60,1;1,2;skoda
3913; Fabia;2019;12390;Manual;6775;Petrol;145;60,1;1,0;skoda
3914; Scala;2019;13495;Manual;7000;Petrol;145;49,6;1,0;skoda
3915; Fabia;2018;11495;Manual;11200;Petrol;150;64,2;1,0;skoda
3916; Fabia;2015;7695;Manual;36730;Petrol;20;60,1;1,2;skoda
3917; Fabia;2014;5995;Manual;24175;Petrol;125;49,6;1,2;skoda
3918; Yeti Outdoor;2017;13495;Semi-Auto;6045;Petrol;125;51,4;1,2;skoda
3919; Citigo;2018;7990;Manual;11375;Petrol;145;64,2;1,0;skoda
3920; Yeti Outdoor;2016;11490;Manual;30981;Diesel;145;53,3;2,0;skoda
3921; Citigo;2019;8995;Manual;6000;Petrol;145;67,3;1,0;skoda
3922; Superb;2019;30995;Automatic;9000;Petrol;145;33,2;2,0;skoda
3923; Citigo;2013;4995;Manual;22208;Petrol;20;62,8;1,0;skoda
3924; Karoq;2017;17990;Automatic;14350;Diesel;150;64,2;1,6;skoda
3925; Rapid;2015;8290;Manual;37500;Diesel;30;64,2;1,6;skoda
3926; Yeti;2016;11990;Manual;12510;Petrol;125;51,4;1,2;skoda
3927; Fabia;2017;8990;Manual;20075;Petrol;20;60,1;1,2;skoda
3928; Fabia;2016;9750;Manual;15100;Petrol;20;58,9;1,2;skoda
3929; Citigo;2018;8490;Manual;14700;Petrol;145;67,3;1,0;skoda
3930; Kamiq;2019;19899;Automatic;5000;Petrol;145;44,1;1,5;skoda
3931; Scala;2019;15899;Automatic;6000;Petrol;145;47,1;1,0;skoda
3932; Fabia;2019;11999;Manual;5000;Petrol;145;51,4;1,0;skoda
3933; Fabia;2019;12450;Manual;1234;Petrol;145;51,4;1,0;skoda
3934; Fabia;2019;13450;Manual;3690;Petrol;145;52,3;1,0;skoda
3935; Kodiaq;2019;26950;Manual;3053;Diesel;145;52,3;2,0;skoda
3936; Octavia;2019;19950;Automatic;6298;Diesel;145;67,3;2,0;skoda
3937; Octavia;2019;18950;Automatic;1347;Diesel;145;72,4;1,6;skoda
3938; Fabia;2019;12950;Manual;2141;Petrol;145;51,4;1,0;skoda
3939; Fabia;2017;10750;Semi-Auto;15803;Petrol;145;61,4;1,0;skoda
3940; Yeti Outdoor;2015;11490;Semi-Auto;37350;Petrol;125;51,4;1,2;skoda
3941; Fabia;2017;9490;Manual;31150;Petrol;150;64,2;1,0;skoda
3942; Fabia;2017;8995;Manual;17943;Petrol;145;64,2;1,0;skoda
3943; Fabia;2016;9995;Manual;25503;Petrol;20;58,9;1,2;skoda
3944; Superb;2017;12695;Manual;34421;Petrol;30;57,7;1,4;skoda
3945; Octavia;2017;13995;Semi-Auto;21369;Diesel;145;62,8;2,0;skoda
3946; Octavia;2018;13995;Manual;13511;Petrol;145;58,9;1,0;skoda
3947; Superb;2016;11995;Manual;58980;Diesel;20;68,9;2,0;skoda
3948; Citigo;2017;9495;Automatic;8212;Petrol;145;64,2;1,0;skoda
3949; Superb;2017;17990;Manual;17250;Diesel;150;64,2;2,0;skoda
3950; Octavia;2019;15790;Semi-Auto;14164;Diesel;150;70,6;1,6;skoda
3951; Karoq;2019;18490;Manual;14679;Petrol;150;42,8;1,5;skoda
3952; Karoq;2019;19890;Manual;1628;Petrol;150;42,8;1,5;skoda
3953; Fabia;2019;13490;Manual;7113;Petrol;150;52,3;1,0;skoda
3954; Kodiaq;2019;22790;Manual;4357;Petrol;150;37,7;1,5;skoda
3955; Superb;2019;22990;Semi-Auto;14088;Petrol;150;36,7;1,5;skoda
3956; Superb;2019;21390;Manual;14341;Petrol;150;42,2;1,5;skoda
3957; Fabia;2019;13495;Manual;3330;Petrol;145;52,3;1,0;skoda
3958; Fabia;2019;13495;Manual;2508;Petrol;145;52,3;1,0;skoda
3959; Superb;2019;23495;Semi-Auto;7084;Petrol;145;38,2;2,0;skoda
3960; Octavia;2019;23495;Semi-Auto;83;Diesel;145;64,2;2,0;skoda
3961; Octavia;2019;23495;Semi-Auto;1500;Diesel;145;64,2;2,0;skoda
3962; Kamiq;2019;19495;Semi-Auto;4750;Petrol;145;45,6;1,0;skoda
3963; Karoq;2019;18495;Manual;1750;Petrol;145;43,5;1,0;skoda
3964; Kodiaq;2020;30995;Automatic;9750;Diesel;145;39,2;2,0;skoda
3965; Octavia;2019;16995;Automatic;6573;Diesel;145;51,4;1,6;skoda
3966; Fabia;2019;11295;Manual;4750;Petrol;145;51,4;1,0;skoda
3967; Citigo;2019;9495;Manual;8348;Petrol;150;67,3;1,0;skoda
3968; Octavia;2017;11990;Manual;26767;Diesel;20;70,6;2,0;skoda
3969; Superb;2020;28332;Semi-Auto;5000;Hybrid;135;201,8;1,4;skoda
3970; Karoq;2020;20134;Manual;6000;Petrol;145;43,5;1,0;skoda
3971; Fabia;2017;7340;Manual;20350;Petrol;20;58,8;1,0;skoda
3972; Octavia;2013;7490;Manual;66860;Diesel;20;68,9;2,0;skoda
3973; Citigo;2017;6000;Manual;22196;Petrol;20;64,2;1,0;skoda
3974; Karoq;2019;25165;Automatic;6646;Petrol;145;50,4;1,5;skoda
3975; Karoq;2019;24215;Manual;4488;Diesel;145;62,8;1,6;skoda
3976; Fabia;2019;13490;Manual;6000;Petrol;145;52,3;1,0;skoda
3977; Superb;2019;26990;Automatic;6000;Petrol;145;33,2;2,0;skoda
3978; Karoq;2020;25529;Automatic;6000;Petrol;145;40,9;1,5;skoda
3979; Superb;2020;35990;Semi-Auto;5000;Hybrid;135;176,6;1,4;skoda
3980; Fabia;2019;12495;Manual;4547;Petrol;145;52,3;1,0;skoda
3981; Karoq;2018;17295;Manual;37755;Petrol;145;51,4;1,5;skoda
3982; Fabia;2017;11295;Semi-Auto;21581;Petrol;20;60,1;1,2;skoda
3983; Superb;2019;24995;Semi-Auto;5540;Petrol;145;30,1;2,0;skoda
3984; Citigo;2016;6295;Manual;18264;Petrol;20;62,8;1,0;skoda
3985; Fabia;2019;12795;Manual;2578;Petrol;145;52,3;1,0;skoda
3986; Fabia;2019;12495;Manual;4573;Petrol;145;52,3;1,0;skoda
